Time	 FAIRTEN1	 FAIRTEN2	 FAIRTEN3	 CON2PX	 CON2PY	 CON2PZ	 
121.5	 223191	 222387	 222387	 -267	 0	 0	 
121.6	 223925	 222430	 222430	 -267	 0	 0	 
121.7	 224045	 222512	 222512	 -267	 0	 0	 
121.8	 223508	 222611	 222611	 -267	 0	 0	 
121.9	 222624	 222716	 222716	 -267	 0	 0	 
122	 221783	 222811	 222811	 -267	 0	 0	 
122.1	 221345	 222882	 222882	 -267	 0	 0	 
122.2	 221450	 222942	 222942	 -267	 0	 0	 
122.3	 221941	 222990	 222990	 -267	 0	 0	 
122.4	 222508	 223036	 223036	 -267	 0	 0	 
122.5	 222795	 223086	 223086	 -267	 0	 0	 
122.6	 222601	 223129	 223129	 -267	 0	 0	 
122.7	 221970	 223161	 223161	 -267	 0	 0	 
122.8	 221133	 223161	 223161	 -267	 0	 0	 
122.9	 220449	 223127	 223127	 -267	 0	 0	 
123	 220188	 223056	 223056	 -267	 0	 0	 
123.1	 220448	 222954	 222954	 -267	 0	 0	 
123.2	 221115	 222841	 222841	 -267	 0	 0	 
123.3	 221901	 222724	 222724	 -267	 0	 0	 
123.4	 222524	 222622	 222622	 -267	 0	 0	 
123.5	 222783	 222527	 222527	 -267	 0	 0	 
123.6	 222697	 222441	 222441	 -267	 0	 0	 
123.7	 222442	 222352	 222352	 -267	 0	 0	 
123.8	 222276	 222246	 222246	 -267	 0	 0	 
123.9	 222427	 222132	 222132	 -267	 0	 0	 
124	 222951	 222005	 222005	 -267	 0	 0	 
124.1	 223744	 221886	 221886	 -267	 0	 0	 
124.2	 224566	 221788	 221788	 -267	 0	 0	 
124.3	 225154	 221718	 221718	 -267	 0	 0	 
124.4	 225356	 221687	 221687	 -267	 0	 0	 
124.5	 225125	 221688	 221688	 -267	 0	 0	 
124.6	 224649	 221716	 221716	 -267	 0	 0	 
124.7	 224201	 221767	 221767	 -267	 0	 0	 
124.8	 224027	 221829	 221829	 -267	 0	 0	 
124.9	 224213	 221910	 221910	 -267	 0	 0	 
125	 224600	 222006	 222006	 -267	 0	 0	 
125.1	 224696	 222126	 222126	 -267	 0	 0	 
125.2	 224588	 222266	 222266	 -267	 0	 0	 
125.3	 224215	 222422	 222422	 -267	 0	 0	 
125.4	 223688	 222584	 222584	 -267	 0	 0	 
125.5	 223069	 222735	 222735	 -267	 0	 0	 
125.6	 222627	 222864	 222864	 -267	 0	 0	 
125.7	 222454	 222963	 222963	 -267	 0	 0	 
125.8	 222523	 223024	 223024	 -267	 0	 0	 
125.9	 222766	 223058	 223058	 -267	 0	 0	 
126	 222957	 223060	 223060	 -267	 0	 0	 
126.1	 223000	 223045	 223045	 -267	 0	 0	 
126.2	 222830	 223010	 223010	 -267	 0	 0	 
126.3	 222502	 222953	 222953	 -267	 0	 0	 
126.4	 222195	 222883	 222883	 -267	 0	 0	 
126.5	 222031	 222782	 222782	 -267	 0	 0	 
126.6	 222135	 222663	 222663	 -267	 0	 0	 
126.7	 222490	 222525	 222525	 -267	 0	 0	 
126.8	 222978	 222367	 222367	 -267	 0	 0	 
126.9	 223468	 222211	 222211	 -267	 0	 0	 
127	 223803	 222050	 222050	 -267	 0	 0	 
127.1	 223937	 221899	 221899	 -267	 0	 0	 
127.2	 223917	 221765	 221765	 -267	 0	 0	 
127.3	 223837	 221638	 221638	 -267	 0	 0	 
127.4	 223844	 221535	 221535	 -267	 0	 0	 
127.5	 223996	 221443	 221443	 -267	 0	 0	 
127.6	 224297	 221373	 221373	 -267	 0	 0	 
127.7	 224655	 221320	 221320	 -267	 0	 0	 
127.8	 224952	 221291	 221291	 -267	 0	 0	 
127.9	 225088	 221284	 221284	 -267	 0	 0	 
128	 225029	 221295	 221295	 -267	 0	 0	 
128.1	 224834	 221325	 221325	 -267	 0	 0	 
128.2	 224600	 221361	 221361	 -267	 0	 0	 
128.3	 224455	 221408	 221408	 -267	 0	 0	 
128.4	 224449	 221450	 221450	 -267	 0	 0	 
128.5	 224580	 221492	 221492	 -267	 0	 0	 
128.6	 224771	 221534	 221534	 -267	 0	 0	 
128.7	 224905	 221567	 221567	 -267	 0	 0	 
128.8	 224917	 221606	 221606	 -267	 0	 0	 
128.9	 224773	 221638	 221638	 -267	 0	 0	 
129	 224494	 221663	 221663	 -267	 0	 0	 
129.1	 224192	 221686	 221686	 -267	 0	 0	 
129.2	 223950	 221689	 221689	 -267	 0	 0	 
129.3	 223851	 221687	 221687	 -267	 0	 0	 
129.4	 223872	 221673	 221673	 -267	 0	 0	 
129.5	 223941	 221652	 221652	 -267	 0	 0	 
129.6	 223977	 221637	 221637	 -267	 0	 0	 
129.7	 223896	 221621	 221621	 -267	 0	 0	 
129.8	 223713	 221623	 221623	 -267	 0	 0	 
129.9	 223462	 221632	 221632	 -267	 0	 0	 
130	 223224	 221653	 221653	 -267	 0	 0	 
130.1	 223064	 221689	 221689	 -267	 0	 0	 
130.2	 222979	 221731	 221731	 -267	 0	 0	 
130.3	 222936	 221791	 221791	 -267	 0	 0	 
130.4	 222863	 221870	 221870	 -267	 0	 0	 
130.5	 222693	 221972	 221972	 -267	 0	 0	 
130.6	 222418	 222104	 222104	 -267	 0	 0	 
130.7	 222065	 222260	 222260	 -267	 0	 0	 
130.8	 221715	 222440	 222440	 -267	 0	 0	 
130.9	 221436	 222630	 222630	 -267	 0	 0	 
131	 221266	 222821	 222821	 -267	 0	 0	 
131.1	 219454	 223006	 223006	 -267	 0	 0	 
131.2	 218886	 223173	 223173	 -267	 0	 0	 
131.3	 218554	 223325	 223325	 -267	 0	 0	 
131.4	 219001	 223457	 223457	 -267	 0	 0	 
131.5	 219487	 223571	 223571	 -267	 0	 0	 
131.6	 219879	 223671	 223671	 -267	 0	 0	 
131.7	 219928	 223746	 223746	 -267	 0	 0	 
131.8	 219281	 223804	 223804	 -267	 0	 0	 
131.9	 218543	 223834	 223834	 -267	 0	 0	 
132	 217884	 223839	 223839	 -267	 0	 0	 
132.1	 217721	 223815	 223815	 -267	 0	 0	 
132.2	 218251	 223764	 223764	 -267	 0	 0	 
132.3	 219170	 223687	 223687	 -267	 0	 0	 
132.4	 220291	 223591	 223591	 -267	 0	 0	 
132.5	 221134	 223477	 223477	 -267	 0	 0	 
132.6	 221490	 223350	 223350	 -267	 0	 0	 
132.7	 221407	 223220	 223220	 -267	 0	 0	 
132.8	 221032	 223087	 223087	 -267	 0	 0	 
132.9	 220757	 222963	 222963	 -267	 0	 0	 
133	 220788	 222852	 222852	 -267	 0	 0	 
133.1	 221207	 222764	 222764	 -267	 0	 0	 
133.2	 221909	 222702	 222702	 -267	 0	 0	 
133.3	 222632	 222666	 222666	 -267	 0	 0	 
133.4	 223188	 222653	 222653	 -267	 0	 0	 
133.5	 223481	 222656	 222656	 -267	 0	 0	 
133.6	 223571	 222661	 222661	 -267	 0	 0	 
133.7	 223651	 222670	 222670	 -267	 0	 0	 
133.8	 223873	 222674	 222674	 -267	 0	 0	 
133.9	 224344	 222681	 222681	 -267	 0	 0	 
134	 225009	 222694	 222694	 -267	 0	 0	 
134.1	 225710	 222712	 222712	 -267	 0	 0	 
134.2	 226268	 222739	 222739	 -267	 0	 0	 
134.3	 226531	 222756	 222756	 -267	 0	 0	 
134.4	 226486	 222762	 222762	 -267	 0	 0	 
134.5	 226208	 222737	 222737	 -267	 0	 0	 
134.6	 225848	 222675	 222675	 -267	 0	 0	 
134.7	 225371	 222577	 222577	 -267	 0	 0	 
134.8	 224882	 222444	 222444	 -267	 0	 0	 
134.9	 224412	 222285	 222285	 -267	 0	 0	 
135	 224065	 222114	 222114	 -267	 0	 0	 
135.1	 223879	 221928	 221928	 -267	 0	 0	 
135.2	 223860	 221740	 221740	 -267	 0	 0	 
135.3	 223979	 221546	 221546	 -267	 0	 0	 
135.4	 224152	 221346	 221346	 -267	 0	 0	 
135.5	 224331	 221146	 221146	 -267	 0	 0	 
135.6	 224480	 220949	 220949	 -267	 0	 0	 
135.7	 224594	 220764	 220764	 -267	 0	 0	 
135.8	 224714	 220605	 220605	 -267	 0	 0	 
135.9	 224857	 220476	 220476	 -267	 0	 0	 
136	 225041	 220386	 220386	 -267	 0	 0	 
136.1	 225240	 220334	 220334	 -267	 0	 0	 
136.2	 225380	 220312	 220312	 -267	 0	 0	 
136.3	 225415	 220324	 220324	 -267	 0	 0	 
136.4	 225296	 220363	 220363	 -267	 0	 0	 
136.5	 225045	 220434	 220434	 -267	 0	 0	 
136.6	 224724	 220546	 220546	 -267	 0	 0	 
136.7	 224399	 220709	 220709	 -267	 0	 0	 
136.8	 224120	 220921	 220921	 -267	 0	 0	 
136.9	 223897	 221181	 221181	 -267	 0	 0	 
137	 223693	 221469	 221469	 -267	 0	 0	 
137.1	 223456	 221767	 221767	 -267	 0	 0	 
137.2	 223151	 222061	 222061	 -267	 0	 0	 
137.3	 222769	 222337	 222337	 -267	 0	 0	 
137.4	 222343	 222593	 222593	 -267	 0	 0	 
137.5	 221931	 222833	 222833	 -267	 0	 0	 
137.6	 221576	 223055	 223055	 -267	 0	 0	 
137.7	 217702	 223265	 223265	 -267	 0	 0	 
137.8	 217135	 223455	 223455	 -267	 0	 0	 
137.9	 216586	 223620	 223620	 -267	 0	 0	 
138	 217856	 223749	 223749	 -267	 0	 0	 
138.1	 219500	 223836	 223836	 -267	 0	 0	 
138.2	 220693	 223881	 223881	 -267	 0	 0	 
138.3	 221073	 223890	 223890	 -267	 0	 0	 
138.4	 219734	 223868	 223868	 -267	 0	 0	 
138.5	 218067	 223804	 223804	 -267	 0	 0	 
138.6	 216549	 223684	 223684	 -267	 0	 0	 
138.7	 215973	 223531	 223531	 -267	 0	 0	 
138.8	 216864	 223398	 223398	 -267	 0	 0	 
138.9	 218495	 223330	 223330	 -267	 0	 0	 
139	 220429	 223334	 223334	 -267	 0	 0	 
139.1	 221687	 223399	 223399	 -267	 0	 0	 
139.2	 221794	 223482	 223482	 -267	 0	 0	 
139.3	 220945	 223540	 223540	 -267	 0	 0	 
139.4	 219522	 223556	 223556	 -267	 0	 0	 
139.5	 218410	 223535	 223535	 -267	 0	 0	 
139.6	 218120	 223506	 223506	 -267	 0	 0	 
139.7	 218789	 223505	 223505	 -267	 0	 0	 
139.8	 220153	 223550	 223550	 -267	 0	 0	 
139.9	 221518	 223636	 223636	 -267	 0	 0	 
140	 222366	 223733	 223733	 -267	 0	 0	 
140.1	 222413	 223810	 223810	 -267	 0	 0	 
140.2	 221804	 223838	 223838	 -267	 0	 0	 
140.3	 221057	 223824	 223824	 -267	 0	 0	 
140.4	 220666	 223786	 223786	 -267	 0	 0	 
140.5	 220967	 223416	 223416	 -267	 0	 0	 
140.6	 221927	 223308	 223308	 -267	 0	 0	 
140.7	 223169	 223269	 223269	 -267	 0	 0	 
140.8	 224233	 223383	 223383	 -267	 0	 0	 
140.9	 224741	 223479	 223479	 -267	 0	 0	 
141	 224617	 223506	 223506	 -267	 0	 0	 
141.1	 224074	 223403	 223403	 -267	 0	 0	 
141.2	 223505	 223105	 223105	 -267	 0	 0	 
141.3	 223277	 222737	 222737	 -267	 0	 0	 
141.4	 223572	 222357	 222357	 -267	 0	 0	 
141.5	 224318	 222069	 222069	 -267	 0	 0	 
141.6	 225238	 221923	 221923	 -267	 0	 0	 
141.7	 225748	 221867	 221867	 -267	 0	 0	 
141.8	 225568	 221860	 221860	 -267	 0	 0	 
141.9	 224713	 221797	 221797	 -267	 0	 0	 
142	 223646	 221631	 221631	 -267	 0	 0	 
142.1	 222945	 221379	 221379	 -267	 0	 0	 
142.2	 222923	 221075	 221075	 -267	 0	 0	 
142.3	 223630	 220831	 220831	 -267	 0	 0	 
142.4	 224690	 220700	 220700	 -267	 0	 0	 
142.5	 225610	 220708	 220708	 -267	 0	 0	 
142.6	 226011	 220836	 220836	 -267	 0	 0	 
142.7	 225747	 220991	 220991	 -267	 0	 0	 
142.8	 225058	 221113	 221113	 -267	 0	 0	 
142.9	 224337	 221141	 221141	 -267	 0	 0	 
143	 223978	 221078	 221078	 -267	 0	 0	 
143.1	 224168	 220975	 220975	 -267	 0	 0	 
143.2	 224767	 220893	 220893	 -267	 0	 0	 
143.3	 225438	 220899	 220899	 -267	 0	 0	 
143.4	 225784	 221004	 221004	 -267	 0	 0	 
143.5	 225581	 221178	 221178	 -267	 0	 0	 
143.6	 224901	 221366	 221366	 -267	 0	 0	 
143.7	 224032	 221498	 221498	 -267	 0	 0	 
143.8	 223361	 221547	 221547	 -267	 0	 0	 
143.9	 223135	 221524	 221524	 -267	 0	 0	 
144	 223349	 221473	 221473	 -267	 0	 0	 
144.1	 223770	 221468	 221468	 -267	 0	 0	 
144.2	 224039	 221547	 221547	 -267	 0	 0	 
144.3	 223901	 221732	 221732	 -267	 0	 0	 
144.4	 223306	 221990	 221990	 -267	 0	 0	 
144.5	 221321	 222262	 222262	 -267	 0	 0	 
144.6	 219965	 222504	 222504	 -267	 0	 0	 
144.7	 218775	 222676	 222676	 -267	 0	 0	 
144.8	 219085	 222794	 222794	 -267	 0	 0	 
144.9	 220368	 222891	 222891	 -267	 0	 0	 
145	 221287	 223015	 223015	 -267	 0	 0	 
145.1	 221715	 223198	 223198	 -267	 0	 0	 
145.2	 220931	 223444	 223444	 -267	 0	 0	 
145.3	 219417	 223723	 223723	 -267	 0	 0	 
145.4	 217778	 223986	 223986	 -267	 0	 0	 
145.5	 216505	 224196	 224196	 -267	 0	 0	 
145.6	 216289	 224321	 224321	 -267	 0	 0	 
145.7	 216927	 224376	 224376	 -267	 0	 0	 
145.8	 218084	 224359	 224359	 -267	 0	 0	 
145.9	 219155	 224201	 224201	 -267	 0	 0	 
146	 219528	 223976	 223976	 -267	 0	 0	 
146.1	 219153	 223773	 223773	 -267	 0	 0	 
146.2	 218193	 223705	 223705	 -267	 0	 0	 
146.3	 217216	 223802	 223802	 -267	 0	 0	 
146.4	 216776	 224032	 224032	 -267	 0	 0	 
146.5	 217102	 224301	 224301	 -267	 0	 0	 
146.6	 218132	 224487	 224487	 -267	 0	 0	 
146.7	 219396	 224529	 224529	 -267	 0	 0	 
146.8	 220354	 224417	 224417	 -267	 0	 0	 
146.9	 220640	 224224	 224224	 -267	 0	 0	 
147	 220209	 224047	 224047	 -267	 0	 0	 
147.1	 219420	 223955	 223955	 -267	 0	 0	 
147.2	 218785	 223972	 223972	 -267	 0	 0	 
147.3	 218739	 224042	 224042	 -267	 0	 0	 
147.4	 219439	 224091	 224091	 -267	 0	 0	 
147.5	 220655	 224047	 224047	 -267	 0	 0	 
147.6	 221953	 223885	 223885	 -267	 0	 0	 
147.7	 222896	 223659	 223659	 -267	 0	 0	 
147.8	 223247	 223439	 223439	 -267	 0	 0	 
147.9	 223087	 223304	 223304	 -267	 0	 0	 
148	 222734	 223216	 223216	 -267	 0	 0	 
148.1	 222557	 222542	 222542	 -267	 0	 0	 
148.2	 222823	 222313	 222313	 -267	 0	 0	 
148.3	 223545	 222606	 222606	 -267	 0	 0	 
148.4	 224514	 223226	 223226	 -267	 0	 0	 
148.5	 225421	 223483	 223483	 -267	 0	 0	 
148.6	 225979	 223516	 223516	 -267	 0	 0	 
148.7	 226091	 223134	 223134	 -267	 0	 0	 
148.8	 225841	 222459	 222459	 -267	 0	 0	 
148.9	 225464	 221845	 221845	 -267	 0	 0	 
149	 225030	 221372	 221372	 -267	 0	 0	 
149.1	 224730	 221290	 221290	 -267	 0	 0	 
149.2	 224605	 221495	 221495	 -267	 0	 0	 
149.3	 224660	 221778	 221778	 -267	 0	 0	 
149.4	 224837	 221972	 221972	 -267	 0	 0	 
149.5	 225034	 221836	 221836	 -267	 0	 0	 
149.6	 225183	 221402	 221402	 -267	 0	 0	 
149.7	 225252	 220792	 220792	 -267	 0	 0	 
149.8	 225260	 220214	 220214	 -267	 0	 0	 
149.9	 225258	 219906	 219906	 -267	 0	 0	 
150	 225294	 219936	 219936	 -267	 0	 0	 
150.1	 225387	 220259	 220259	 -267	 0	 0	 
150.2	 225520	 220693	 220693	 -267	 0	 0	 
150.3	 225648	 221018	 221018	 -267	 0	 0	 
150.4	 225710	 221098	 221098	 -267	 0	 0	 
150.5	 225676	 220919	 220919	 -267	 0	 0	 
150.6	 225536	 220607	 220607	 -267	 0	 0	 
150.7	 225310	 220351	 220351	 -267	 0	 0	 
150.8	 225059	 220321	 220321	 -267	 0	 0	 
150.9	 224809	 220569	 220569	 -267	 0	 0	 
151	 224592	 221028	 221028	 -267	 0	 0	 
151.1	 224386	 221533	 221533	 -267	 0	 0	 
151.2	 224145	 221902	 221902	 -267	 0	 0	 
151.3	 223847	 222045	 222045	 -267	 0	 0	 
151.4	 223457	 221964	 221964	 -267	 0	 0	 
151.5	 223006	 221789	 221789	 -267	 0	 0	 
151.6	 222536	 221684	 221684	 -267	 0	 0	 
151.7	 222085	 221773	 221773	 -267	 0	 0	 
151.8	 221694	 222102	 222102	 -267	 0	 0	 
151.9	 221350	 222592	 222592	 -267	 0	 0	 
152	 221033	 223111	 223111	 -267	 0	 0	 
152.1	 217955	 223516	 223516	 -267	 0	 0	 
152.2	 217257	 223727	 223727	 -267	 0	 0	 
152.3	 215977	 223756	 223756	 -267	 0	 0	 
152.4	 216396	 223687	 223687	 -267	 0	 0	 
152.5	 217700	 223645	 223645	 -267	 0	 0	 
152.6	 218588	 223721	 223721	 -267	 0	 0	 
152.7	 218994	 223930	 223930	 -267	 0	 0	 
152.8	 217976	 224231	 224231	 -267	 0	 0	 
152.9	 216492	 224510	 224510	 -267	 0	 0	 
153	 215075	 224669	 224669	 -267	 0	 0	 
153.1	 214262	 224654	 224654	 -267	 0	 0	 
153.2	 214734	 224380	 224380	 -267	 0	 0	 
153.3	 215984	 223979	 223979	 -267	 0	 0	 
153.4	 217651	 223581	 223581	 -267	 0	 0	 
153.5	 218990	 223366	 223366	 -267	 0	 0	 
153.6	 219441	 223403	 223403	 -267	 0	 0	 
153.7	 219108	 223636	 223636	 -267	 0	 0	 
153.8	 218230	 223953	 223953	 -267	 0	 0	 
153.9	 217471	 224176	 224176	 -267	 0	 0	 
154	 217315	 224222	 224222	 -267	 0	 0	 
154.1	 217883	 224094	 224094	 -267	 0	 0	 
154.2	 219003	 223878	 223878	 -267	 0	 0	 
154.3	 220134	 223714	 223714	 -267	 0	 0	 
154.4	 220864	 223691	 223691	 -267	 0	 0	 
154.5	 220990	 223814	 223814	 -267	 0	 0	 
154.6	 220672	 224017	 224017	 -267	 0	 0	 
154.7	 220340	 224168	 224168	 -267	 0	 0	 
154.8	 220389	 224176	 224176	 -267	 0	 0	 
154.9	 221056	 224016	 224016	 -267	 0	 0	 
155	 222253	 223750	 223750	 -267	 0	 0	 
155.1	 223630	 223488	 223488	 -267	 0	 0	 
155.2	 224804	 223341	 223341	 -267	 0	 0	 
155.3	 225464	 223343	 223343	 -267	 0	 0	 
155.4	 225576	 223461	 223461	 -267	 0	 0	 
155.5	 225327	 223599	 223599	 -267	 0	 0	 
155.6	 225012	 222776	 222776	 -267	 0	 0	 
155.7	 224926	 222639	 222639	 -267	 0	 0	 
155.8	 225166	 222372	 222372	 -267	 0	 0	 
155.9	 225669	 222484	 222484	 -267	 0	 0	 
156	 226218	 222697	 222697	 -267	 0	 0	 
156.1	 226340	 222872	 222872	 -267	 0	 0	 
156.2	 225838	 222929	 222929	 -267	 0	 0	 
156.3	 224774	 222598	 222598	 -267	 0	 0	 
156.4	 223588	 222142	 222142	 -267	 0	 0	 
156.5	 222798	 221622	 221622	 -267	 0	 0	 
156.6	 222655	 221213	 221213	 -267	 0	 0	 
156.7	 223176	 221098	 221098	 -267	 0	 0	 
156.8	 224010	 221169	 221169	 -267	 0	 0	 
156.9	 224725	 221397	 221397	 -267	 0	 0	 
157	 225007	 221580	 221580	 -267	 0	 0	 
157.1	 224754	 221571	 221571	 -267	 0	 0	 
157.2	 224202	 221377	 221377	 -267	 0	 0	 
157.3	 223699	 221025	 221025	 -267	 0	 0	 
157.4	 223567	 220694	 220694	 -267	 0	 0	 
157.5	 223925	 220529	 220529	 -267	 0	 0	 
157.6	 224594	 220597	 220597	 -267	 0	 0	 
157.7	 225247	 220892	 220892	 -267	 0	 0	 
157.8	 225541	 221274	 221274	 -267	 0	 0	 
157.9	 225326	 221600	 221600	 -267	 0	 0	 
158	 224724	 221759	 221759	 -267	 0	 0	 
158.1	 224022	 221714	 221714	 -267	 0	 0	 
158.2	 223563	 221555	 221555	 -267	 0	 0	 
158.3	 223527	 221402	 221402	 -267	 0	 0	 
158.4	 223854	 221376	 221376	 -267	 0	 0	 
158.5	 224311	 221544	 221544	 -267	 0	 0	 
158.6	 224571	 221859	 221859	 -267	 0	 0	 
158.7	 224441	 222232	 222232	 -267	 0	 0	 
158.8	 223918	 222541	 222541	 -267	 0	 0	 
158.9	 223185	 222703	 222703	 -267	 0	 0	 
159	 222538	 222725	 222725	 -267	 0	 0	 
159.1	 221904	 222663	 222663	 -267	 0	 0	 
159.2	 220510	 222627	 222627	 -267	 0	 0	 
159.3	 219872	 222709	 222709	 -267	 0	 0	 
159.4	 220252	 222932	 222932	 -267	 0	 0	 
159.5	 221254	 223272	 223272	 -267	 0	 0	 
159.6	 221552	 223633	 223633	 -267	 0	 0	 
159.7	 221389	 223921	 223921	 -267	 0	 0	 
159.8	 220420	 224074	 224074	 -267	 0	 0	 
159.9	 218996	 224080	 224080	 -267	 0	 0	 
160	 217824	 224001	 224001	 -267	 0	 0	 
160.1	 217089	 223852	 223852	 -267	 0	 0	 
160.2	 217259	 223730	 223730	 -267	 0	 0	 
160.3	 218035	 223680	 223680	 -267	 0	 0	 
160.4	 218992	 223730	 223730	 -267	 0	 0	 
160.5	 219735	 223847	 223847	 -267	 0	 0	 
160.6	 219831	 223965	 223965	 -267	 0	 0	 
160.7	 219399	 224027	 224027	 -267	 0	 0	 
160.8	 218687	 223996	 223996	 -267	 0	 0	 
160.9	 218133	 223896	 223896	 -267	 0	 0	 
161	 218131	 223778	 223778	 -267	 0	 0	 
161.1	 218713	 223698	 223698	 -267	 0	 0	 
161.2	 219713	 223689	 223689	 -267	 0	 0	 
161.3	 220712	 223741	 223741	 -267	 0	 0	 
161.4	 221314	 223804	 223804	 -267	 0	 0	 
161.5	 221377	 223825	 223825	 -267	 0	 0	 
161.6	 220994	 223764	 223764	 -267	 0	 0	 
161.7	 220529	 223623	 223623	 -267	 0	 0	 
161.8	 220374	 223445	 223445	 -267	 0	 0	 
161.9	 220757	 222334	 222334	 -267	 0	 0	 
162	 221672	 221877	 221877	 -267	 0	 0	 
162.1	 222849	 221884	 221884	 -267	 0	 0	 
162.2	 223933	 222430	 222430	 -267	 0	 0	 
162.3	 224645	 222914	 222914	 -267	 0	 0	 
162.4	 224890	 223287	 223287	 -267	 0	 0	 
162.5	 224809	 223294	 223294	 -267	 0	 0	 
162.6	 224664	 222794	 222794	 -267	 0	 0	 
162.7	 224710	 222158	 222158	 -267	 0	 0	 
162.8	 225079	 221529	 221529	 -267	 0	 0	 
162.9	 225715	 221247	 221247	 -267	 0	 0	 
163	 226422	 221402	 221402	 -267	 0	 0	 
163.1	 226886	 221833	 221833	 -267	 0	 0	 
163.2	 226718	 222371	 222371	 -267	 0	 0	 
163.3	 225959	 222678	 222678	 -267	 0	 0	 
163.4	 224901	 222615	 222615	 -267	 0	 0	 
163.5	 224018	 222198	 222198	 -267	 0	 0	 
163.6	 223611	 221573	 221573	 -267	 0	 0	 
163.7	 223769	 221041	 221041	 -267	 0	 0	 
163.8	 224282	 220786	 220786	 -267	 0	 0	 
163.9	 224770	 220900	 220900	 -267	 0	 0	 
164	 224921	 221292	 221292	 -267	 0	 0	 
164.1	 224587	 221729	 221729	 -267	 0	 0	 
164.2	 223899	 222002	 222002	 -267	 0	 0	 
164.3	 223163	 221963	 221963	 -267	 0	 0	 
164.4	 222697	 221643	 221643	 -267	 0	 0	 
164.5	 222698	 221209	 221209	 -267	 0	 0	 
164.6	 223101	 220881	 220881	 -267	 0	 0	 
164.7	 223627	 220836	 220836	 -267	 0	 0	 
164.8	 223932	 221114	 221114	 -267	 0	 0	 
164.9	 223761	 221606	 221606	 -267	 0	 0	 
165	 223115	 222111	 222111	 -267	 0	 0	 
165.1	 222237	 222437	 222437	 -267	 0	 0	 
165.2	 221458	 222482	 222482	 -267	 0	 0	 
165.3	 221063	 222294	 222294	 -267	 0	 0	 
165.4	 221107	 222024	 222024	 -267	 0	 0	 
165.5	 221422	 221854	 221854	 -267	 0	 0	 
165.6	 221646	 221922	 221922	 -267	 0	 0	 
165.7	 219109	 222233	 222233	 -267	 0	 0	 
165.8	 217690	 222692	 222692	 -267	 0	 0	 
165.9	 217655	 223138	 223138	 -267	 0	 0	 
166	 218987	 223419	 223419	 -267	 0	 0	 
166.1	 219916	 223480	 223480	 -267	 0	 0	 
166.2	 220862	 223354	 223354	 -267	 0	 0	 
166.3	 221046	 223166	 223166	 -267	 0	 0	 
166.4	 220325	 223051	 223051	 -267	 0	 0	 
166.5	 219476	 223094	 223094	 -267	 0	 0	 
166.6	 218572	 223303	 223303	 -267	 0	 0	 
166.7	 218438	 223585	 223585	 -267	 0	 0	 
166.8	 219069	 223822	 223822	 -267	 0	 0	 
166.9	 220156	 223901	 223901	 -267	 0	 0	 
167	 221415	 223776	 223776	 -267	 0	 0	 
167.1	 222132	 223485	 223485	 -267	 0	 0	 
167.2	 222183	 223089	 223089	 -267	 0	 0	 
167.3	 221570	 222743	 222743	 -267	 0	 0	 
167.4	 220615	 222555	 222555	 -267	 0	 0	 
167.5	 219879	 222579	 222579	 -267	 0	 0	 
167.6	 219635	 222773	 222773	 -267	 0	 0	 
167.7	 220068	 223024	 223024	 -267	 0	 0	 
167.8	 220965	 223210	 223210	 -267	 0	 0	 
167.9	 221945	 223265	 223265	 -267	 0	 0	 
168	 222672	 223200	 223200	 -267	 0	 0	 
168.1	 222911	 223111	 223111	 -267	 0	 0	 
168.2	 222738	 223098	 223098	 -267	 0	 0	 
168.3	 222397	 223229	 223229	 -267	 0	 0	 
168.4	 222178	 223484	 223484	 -267	 0	 0	 
168.5	 222304	 223780	 223780	 -267	 0	 0	 
168.6	 222755	 224002	 224002	 -267	 0	 0	 
168.7	 223360	 224075	 224075	 -267	 0	 0	 
168.8	 223852	 223865	 223865	 -267	 0	 0	 
168.9	 223992	 223144	 223144	 -267	 0	 0	 
169	 223726	 222603	 222603	 -267	 0	 0	 
169.1	 223143	 222558	 222558	 -267	 0	 0	 
169.2	 222473	 222992	 222992	 -267	 0	 0	 
169.3	 221954	 223407	 223407	 -267	 0	 0	 
169.4	 221741	 223790	 223790	 -267	 0	 0	 
169.5	 221843	 223822	 223822	 -267	 0	 0	 
169.6	 222145	 223486	 223486	 -267	 0	 0	 
169.7	 222460	 222974	 222974	 -267	 0	 0	 
169.8	 222624	 222408	 222408	 -267	 0	 0	 
169.9	 222506	 222104	 222104	 -267	 0	 0	 
170	 222171	 222110	 222110	 -267	 0	 0	 
170.1	 221796	 222364	 222364	 -267	 0	 0	 
170.2	 221610	 222716	 222716	 -267	 0	 0	 
170.3	 221787	 222893	 222893	 -267	 0	 0	 
170.4	 222321	 222784	 222784	 -267	 0	 0	 
170.5	 223031	 222360	 222360	 -267	 0	 0	 
170.6	 223660	 221762	 221762	 -267	 0	 0	 
170.7	 223987	 221222	 221222	 -267	 0	 0	 
170.8	 223968	 220912	 220912	 -267	 0	 0	 
170.9	 223738	 220931	 220931	 -267	 0	 0	 
171	 223527	 221198	 221198	 -267	 0	 0	 
171.1	 223563	 221546	 221546	 -267	 0	 0	 
171.2	 223918	 221784	 221784	 -267	 0	 0	 
171.3	 224507	 221785	 221785	 -267	 0	 0	 
171.4	 225129	 221564	 221564	 -267	 0	 0	 
171.5	 225564	 221239	 221239	 -267	 0	 0	 
