Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
106.2	 133.5	 -231.23	 -70	 126.56	 -219.067	 -70.0025	 119.609	 -206.91	 -70.0025	 112.642	 -194.762	 -70.0025	 105.662	 -182.621	 -70.0025	 98.6674	 -170.489	 -70.0025	 91.6556	 -158.367	 -70.0025	 84.6236	 -146.257	 -70.0025	 77.5743	 -134.157	 -70.0025	 70.5148	 -122.062	 -70.0025	 63.453	 -109.969	 -70.0002	 56.4202	 -97.9178	 -68.8104	 49.4782	 -86.0014	 -66.3772	 42.6819	 -74.3036	 -62.76	 36.0776	 -62.8942	 -58.0349	 29.6997	 -51.8292	 -52.2895	 23.5662	 -41.1497	 -45.6221	 17.6796	 -30.8813	 -38.1362	 12.04	 -21.0349	 -29.9278	 6.64544	 -11.6097	 -21.0843	 1.49066	 -2.598	 -11.6839	 164153	 164116	 164048	 163963	 163879	 163813	 163778	 163781	 163818	 163877	 164542	 166554	 169857	 174378	 180032	 186722	 194337	 202770	 211919	 221699	 
106.3	 133.5	 -231.23	 -70	 126.565	 -219.064	 -70.0025	 119.618	 -206.904	 -70.0025	 112.655	 -194.754	 -70.0025	 105.676	 -182.613	 -70.0025	 98.6802	 -170.482	 -70.0025	 91.6653	 -158.362	 -70.0025	 84.6282	 -146.254	 -70.0025	 77.5722	 -134.158	 -70.0025	 70.5059	 -122.068	 -70.0025	 63.4387	 -109.978	 -70.0002	 56.4026	 -97.9275	 -68.8179	 49.4599	 -86.0106	 -66.3896	 42.6666	 -74.3106	 -62.7736	 36.069	 -62.898	 -58.0469	 29.6997	 -51.8295	 -52.2987	 23.5738	 -41.1473	 -45.6287	 17.6927	 -30.8774	 -38.1405	 12.057	 -21.0308	 -29.9296	 6.6649	 -11.607	 -21.0832	 1.51098	 -2.598	 -11.6798	 163995	 163965	 163911	 163843	 163776	 163723	 163695	 163697	 163726	 163773	 164415	 166406	 169695	 174209	 179862	 186551	 194166	 202598	 211749	 221531	 
106.4	 133.5	 -231.23	 -70	 126.569	 -219.062	 -70.0025	 119.627	 -206.9	 -70.0025	 112.667	 -194.748	 -70.0025	 105.689	 -182.606	 -70.0025	 98.6918	 -170.475	 -70.0025	 91.6736	 -158.357	 -70.0025	 84.6316	 -146.252	 -70.0025	 77.5695	 -134.16	 -70.0025	 70.4971	 -122.073	 -70.0025	 63.425	 -109.986	 -70.0002	 56.386	 -97.9367	 -68.8255	 49.443	 -86.0189	 -66.402	 42.6529	 -74.3167	 -62.7872	 36.0618	 -62.901	 -58.0587	 29.7007	 -51.8293	 -52.3077	 23.5817	 -41.1446	 -45.6355	 17.7057	 -30.8733	 -38.1452	 12.0739	 -21.0267	 -29.9317	 6.68409	 -11.6044	 -21.0822	 1.531	 -2.598	 -11.6759	 163846	 163823	 163783	 163733	 163683	 163644	 163623	 163623	 163643	 163676	 164294	 166263	 169537	 174044	 179694	 186381	 193995	 202426	 211578	 221362	 
106.5	 133.5	 -231.23	 -70	 126.572	 -219.06	 -70.0025	 119.634	 -206.895	 -70.0025	 112.677	 -194.742	 -70.0025	 105.7	 -182.599	 -70.0025	 98.702	 -170.47	 -70.0025	 91.6804	 -158.353	 -70.0025	 84.6339	 -146.251	 -70.0025	 77.5662	 -134.162	 -70.0025	 70.4883	 -122.078	 -70.0025	 63.4119	 -109.994	 -70.0002	 56.3705	 -97.9451	 -68.833	 49.4276	 -86.0263	 -66.4143	 42.6409	 -74.3218	 -62.8007	 36.0563	 -62.9032	 -58.0704	 29.7027	 -51.8285	 -52.3168	 23.5898	 -41.1415	 -45.6426	 17.7186	 -30.8691	 -38.15	 12.0905	 -21.0225	 -29.9339	 6.70291	 -11.6018	 -21.0815	 1.55058	 -2.598	 -11.6722	 163690	 163676	 163651	 163620	 163589	 163564	 163550	 163549	 163560	 163579	 164173	 166120	 169380	 173879	 179526	 186212	 193824	 202255	 211408	 221194	 
106.6	 133.5	 -231.23	 -70	 126.575	 -219.058	 -70.0025	 119.64	 -206.892	 -70.0025	 112.687	 -194.736	 -70.0025	 105.711	 -182.594	 -70.0025	 98.7108	 -170.465	 -70.0025	 91.6858	 -158.35	 -70.0025	 84.6349	 -146.251	 -70.0025	 77.5623	 -134.164	 -70.0025	 70.4797	 -122.083	 -70.0025	 63.3996	 -110.001	 -70.0002	 56.3562	 -97.9529	 -68.8403	 49.4139	 -86.0328	 -66.4264	 42.6307	 -74.3259	 -62.8138	 36.0524	 -62.9044	 -58.0819	 29.7056	 -51.8271	 -52.3259	 23.598	 -41.1382	 -45.6499	 17.7313	 -30.8649	 -38.1551	 12.1066	 -21.0185	 -29.9364	 6.72121	 -11.5993	 -21.081	 1.56958	 -2.598	 -11.669	 163529	 163524	 163514	 163502	 163490	 163480	 163474	 163472	 163475	 163479	 164049	 165974	 169218	 173709	 179352	 186036	 193645	 202076	 211230	 221018	 
106.7	 133.5	 -231.23	 -70	 126.577	 -219.057	 -70.0025	 119.645	 -206.889	 -70.0025	 112.694	 -194.732	 -70.0025	 105.719	 -182.589	 -70.0025	 98.718	 -170.461	 -70.0025	 91.6896	 -158.348	 -70.0025	 84.6346	 -146.251	 -70.0025	 77.5579	 -134.167	 -70.0025	 70.4713	 -122.088	 -70.0025	 63.3882	 -110.008	 -70.0002	 56.3433	 -97.9599	 -68.8474	 49.4019	 -86.0384	 -66.438	 42.6226	 -74.3289	 -62.8266	 36.0501	 -62.9047	 -58.0931	 29.7091	 -51.825	 -52.3351	 23.6062	 -41.1346	 -45.6573	 17.7436	 -30.8605	 -38.1603	 12.1222	 -21.0145	 -29.9389	 6.73888	 -11.5969	 -21.0806	 1.58785	 -2.598	 -11.666	 163366	 163370	 163377	 163385	 163393	 163399	 163400	 163398	 163391	 163380	 163926	 165828	 169056	 173539	 179178	 185858	 193466	 201896	 211051	 220841	 
106.8	 133.5	 -231.23	 -70	 126.579	 -219.056	 -70.0025	 119.649	 -206.887	 -70.0025	 112.701	 -194.728	 -70.0025	 105.727	 -182.584	 -70.0025	 98.7236	 -170.457	 -70.0025	 91.6918	 -158.347	 -70.0025	 84.6331	 -146.252	 -70.0025	 77.5529	 -134.17	 -70.0025	 70.4631	 -122.093	 -70.0025	 63.3777	 -110.014	 -70.0003	 56.3319	 -97.9661	 -68.8542	 49.3919	 -86.0428	 -66.4491	 42.6164	 -74.3308	 -62.8388	 36.0494	 -62.9039	 -58.1041	 29.7133	 -51.8224	 -52.3444	 23.6143	 -41.1307	 -45.6649	 17.7555	 -30.8562	 -38.1657	 12.1372	 -21.0107	 -29.9415	 6.75581	 -11.5947	 -21.0804	 1.60527	 -2.598	 -11.6634	 163209	 163222	 163244	 163273	 163301	 163323	 163333	 163330	 163315	 163291	 163812	 165693	 168906	 173381	 179015	 185691	 193297	 201726	 210882	 220674	 
106.9	 133.5	 -231.23	 -70	 126.58	 -219.055	 -70.0025	 119.652	 -206.885	 -70.0025	 112.706	 -194.726	 -70.0025	 105.732	 -182.581	 -70.0025	 98.7275	 -170.455	 -70.0025	 91.6925	 -158.347	 -70.0025	 84.6303	 -146.254	 -70.0025	 77.5473	 -134.173	 -70.0025	 70.4553	 -122.098	 -70.0025	 63.3682	 -110.02	 -70.0003	 56.322	 -97.9713	 -68.8607	 49.3839	 -86.0462	 -66.4596	 42.6124	 -74.3315	 -62.8505	 36.0501	 -62.9022	 -58.1149	 29.7181	 -51.8192	 -52.3537	 23.6224	 -41.1267	 -45.6726	 17.767	 -30.8519	 -38.1711	 12.1515	 -21.0071	 -29.9441	 6.77186	 -11.5926	 -21.0803	 1.62169	 -2.598	 -11.6611	 163076	 163097	 163136	 163184	 163232	 163270	 163288	 163285	 163260	 163221	 163719	 165578	 168775	 173241	 178869	 185542	 193145	 201575	 210732	 220526	 
107	 133.5	 -231.23	 -70	 126.58	 -219.055	 -70.0025	 119.653	 -206.884	 -70.0025	 112.709	 -194.724	 -70.0025	 105.736	 -182.579	 -70.0025	 98.7296	 -170.454	 -70.0025	 91.6915	 -158.347	 -70.0025	 84.6263	 -146.256	 -70.0025	 77.5412	 -134.177	 -70.0025	 70.4478	 -122.102	 -70.0025	 63.3598	 -110.025	 -70.0003	 56.3139	 -97.9756	 -68.8666	 49.3779	 -86.0484	 -66.4693	 42.6104	 -74.331	 -62.8615	 36.0524	 -62.8996	 -58.1254	 29.7233	 -51.8153	 -52.3632	 23.6303	 -41.1223	 -45.6804	 17.778	 -30.8476	 -38.1765	 12.165	 -21.0037	 -29.9468	 6.78695	 -11.5907	 -21.0803	 1.63701	 -2.598	 -11.6592	 162975	 163005	 163059	 163127	 163195	 163248	 163274	 163269	 163235	 163180	 163655	 165492	 168673	 173128	 178750	 185419	 193020	 201449	 210608	 220404	 
107.1	 133.5	 -231.23	 -70	 126.581	 -219.055	 -70.0025	 119.654	 -206.884	 -70.0025	 112.71	 -194.723	 -70.0025	 105.737	 -182.578	 -70.0025	 98.7299	 -170.454	 -70.0025	 91.689	 -158.349	 -70.0025	 84.6211	 -146.259	 -70.0025	 77.5347	 -134.181	 -70.0025	 70.4406	 -122.106	 -70.0025	 63.3525	 -110.029	 -70.0003	 56.3074	 -97.9788	 -68.8721	 49.3742	 -86.0495	 -66.4782	 42.6105	 -74.3294	 -62.8717	 36.0559	 -62.896	 -58.1357	 29.7289	 -51.8109	 -52.3728	 23.6382	 -41.1177	 -45.6882	 17.7885	 -30.8433	 -38.1818	 12.1776	 -21.0005	 -29.9494	 6.80096	 -11.5889	 -21.0806	 1.65111	 -2.598	 -11.6577	 162899	 162937	 163007	 163094	 163181	 163249	 163283	 163277	 163235	 163166	 163619	 165436	 168602	 173047	 178662	 185326	 192926	 201356	 210516	 220313	 
107.2	 133.5	 -231.23	 -70	 126.58	 -219.055	 -70.0025	 119.654	 -206.884	 -70.0025	 112.71	 -194.723	 -70.0025	 105.737	 -182.579	 -70.0025	 98.7282	 -170.455	 -70.0025	 91.6849	 -158.351	 -70.0025	 84.6149	 -146.263	 -70.0025	 77.5278	 -134.185	 -70.0025	 70.4339	 -122.11	 -70.0025	 63.3465	 -110.032	 -70.0003	 56.3029	 -97.981	 -68.8769	 49.3726	 -86.0493	 -66.4861	 42.6126	 -74.3266	 -62.8812	 36.0607	 -62.8915	 -58.1456	 29.735	 -51.8059	 -52.3822	 23.6461	 -41.1129	 -45.6959	 17.7983	 -30.839	 -38.1871	 12.1893	 -20.9974	 -29.952	 6.8138	 -11.5873	 -21.081	 1.66388	 -2.598	 -11.6566	 162850	 162897	 162980	 163085	 163189	 163270	 163311	 163304	 163252	 163170	 163602	 165400	 168551	 172985	 178592	 185252	 192851	 201281	 210442	 220241	 
107.3	 133.5	 -231.23	 -70	 126.58	 -219.055	 -70.0025	 119.653	 -206.885	 -70.0025	 112.708	 -194.724	 -70.0025	 105.735	 -182.58	 -70.0025	 98.7244	 -170.457	 -70.0025	 91.6793	 -158.354	 -70.0025	 84.6077	 -146.267	 -70.0025	 77.5205	 -134.189	 -70.0025	 70.4275	 -122.114	 -70.0025	 63.3416	 -110.035	 -70.0003	 56.3003	 -97.9821	 -68.881	 49.3733	 -86.0479	 -66.4931	 42.6167	 -74.3228	 -62.8898	 36.0665	 -62.8862	 -58.1551	 29.7415	 -51.8004	 -52.3916	 23.6538	 -41.1078	 -45.7034	 17.8076	 -30.8349	 -38.1922	 12.2001	 -20.9946	 -29.9545	 6.82539	 -11.5858	 -21.0815	 1.67524	 -2.598	 -11.6559	 162813	 162866	 162963	 163083	 163203	 163296	 163343	 163335	 163275	 163181	 163594	 165374	 168511	 172934	 178534	 185190	 192788	 201219	 210382	 220181	 
107.4	 133.5	 -231.23	 -70	 126.579	 -219.056	 -70.0025	 119.65	 -206.886	 -70.0025	 112.705	 -194.726	 -70.0025	 105.73	 -182.583	 -70.0025	 98.7187	 -170.46	 -70.0025	 91.6721	 -158.358	 -70.0025	 84.5997	 -146.272	 -70.0025	 77.5129	 -134.193	 -70.0025	 70.4216	 -122.117	 -70.0025	 63.3381	 -110.037	 -70.0003	 56.2997	 -97.9821	 -68.8844	 49.3762	 -86.0453	 -66.4991	 42.6226	 -74.3179	 -62.8975	 36.0735	 -62.8802	 -58.1642	 29.7485	 -51.7943	 -52.4007	 23.6615	 -41.1024	 -45.7108	 17.8162	 -30.8307	 -38.1971	 12.2098	 -20.9918	 -29.957	 6.83565	 -11.5845	 -21.0823	 1.68513	 -2.598	 -11.6555	 162775	 162835	 162943	 163078	 163212	 163316	 163369	 163360	 163294	 163189	 163586	 165350	 168475	 172887	 178480	 185133	 192730	 201162	 210327	 220127	 
107.5	 133.5	 -231.23	 -70	 126.577	 -219.057	 -70.0025	 119.647	 -206.888	 -70.0025	 112.699	 -194.729	 -70.0025	 105.723	 -182.586	 -70.0025	 98.7109	 -170.465	 -70.0025	 91.6635	 -158.363	 -70.0025	 84.5908	 -146.277	 -70.0025	 77.5051	 -134.198	 -70.0025	 70.4161	 -122.121	 -70.0025	 63.3359	 -110.038	 -70.0003	 56.3011	 -97.9809	 -68.887	 49.3813	 -86.0415	 -66.5039	 42.6302	 -74.3121	 -62.9044	 36.0813	 -62.8735	 -58.1728	 29.756	 -51.7878	 -52.4094	 23.6691	 -41.0968	 -45.7179	 17.8243	 -30.8267	 -38.2018	 12.2185	 -20.9892	 -29.9596	 6.84452	 -11.5832	 -21.0833	 1.69348	 -2.598	 -11.6556	 162737	 162802	 162920	 163067	 163213	 163327	 163384	 163375	 163304	 163189	 163574	 165325	 168438	 172840	 178425	 185075	 192672	 201105	 210271	 220072	 
107.6	 133.5	 -231.23	 -70	 126.575	 -219.058	 -70.0025	 119.643	 -206.89	 -70.0025	 112.693	 -194.733	 -70.0025	 105.715	 -182.591	 -70.0025	 98.7012	 -170.47	 -70.0025	 91.6535	 -158.369	 -70.0025	 84.5813	 -146.282	 -70.0025	 77.4971	 -134.202	 -70.0025	 70.4112	 -122.123	 -70.0025	 63.335	 -110.039	 -70.0003	 56.3046	 -97.9786	 -68.8888	 49.3885	 -86.0366	 -66.5077	 42.6393	 -74.3055	 -62.9103	 36.0901	 -62.8663	 -58.1808	 29.764	 -51.7809	 -52.4177	 23.6766	 -41.091	 -45.7246	 17.8317	 -30.8226	 -38.2064	 12.2261	 -20.9867	 -29.9621	 6.85197	 -11.582	 -21.0845	 1.70026	 -2.598	 -11.6561	 162702	 162771	 162897	 163053	 163209	 163331	 163393	 163383	 163308	 163187	 163562	 165303	 168406	 172800	 178378	 185025	 192623	 201058	 210225	 220027	 
107.7	 133.5	 -231.23	 -70	 126.573	 -219.059	 -70.0025	 119.638	 -206.893	 -70.0025	 112.684	 -194.738	 -70.0025	 105.704	 -182.597	 -70.0025	 98.6896	 -170.477	 -70.0025	 91.6421	 -158.376	 -70.0025	 84.5711	 -146.288	 -70.0025	 77.4891	 -134.207	 -70.0025	 70.4068	 -122.126	 -70.0025	 63.3355	 -110.038	 -70.0003	 56.31	 -97.9751	 -68.8899	 49.3977	 -86.0307	 -66.5105	 42.6499	 -74.298	 -62.9154	 36.0997	 -62.8585	 -58.188	 29.7724	 -51.7735	 -52.4253	 23.6842	 -41.085	 -45.731	 17.8386	 -30.8184	 -38.2106	 12.2326	 -20.9842	 -29.9647	 6.85794	 -11.5808	 -21.086	 1.70545	 -2.598	 -11.6569	 162686	 162759	 162890	 163054	 163217	 163345	 163409	 163400	 163321	 163195	 163562	 165295	 168389	 172774	 178346	 184991	 192589	 201026	 210193	 219996	 
107.8	 133.5	 -231.23	 -70	 126.57	 -219.061	 -70.0025	 119.631	 -206.897	 -70.0025	 112.674	 -194.743	 -70.0025	 105.691	 -182.605	 -70.0025	 98.6762	 -170.485	 -70.0025	 91.6296	 -158.383	 -70.0025	 84.5604	 -146.294	 -70.0025	 77.4811	 -134.211	 -70.0025	 70.4031	 -122.128	 -70.0025	 63.3373	 -110.037	 -70.0003	 56.3174	 -97.9706	 -68.8902	 49.4088	 -86.0238	 -66.5122	 42.6616	 -74.2899	 -62.9196	 36.1102	 -62.8502	 -58.1945	 29.7814	 -51.7658	 -52.4323	 23.6916	 -41.0789	 -45.7369	 17.8449	 -30.8143	 -38.2147	 12.238	 -20.9817	 -29.9674	 6.86244	 -11.5797	 -21.0878	 1.70903	 -2.598	 -11.6581	 162698	 162773	 162908	 163077	 163245	 163376	 163443	 163433	 163353	 163223	 163586	 165313	 168400	 172777	 178344	 184986	 192585	 201023	 210192	 219995	 
107.9	 133.5	 -231.23	 -70	 126.567	 -219.063	 -70.0025	 119.624	 -206.901	 -70.0025	 112.663	 -194.75	 -70.0025	 105.677	 -182.613	 -70.0025	 98.6612	 -170.493	 -70.0025	 91.6158	 -158.391	 -70.0025	 84.5492	 -146.3	 -70.0025	 77.4733	 -134.216	 -70.0025	 70.4001	 -122.129	 -70.0025	 63.3405	 -110.035	 -70.0003	 56.3266	 -97.9651	 -68.8899	 49.4214	 -86.016	 -66.513	 42.6745	 -74.2813	 -62.9229	 36.1214	 -62.8416	 -58.2	 29.7909	 -51.7579	 -52.4384	 23.6991	 -41.0726	 -45.7423	 17.8506	 -30.81	 -38.2186	 12.2423	 -20.9793	 -29.9701	 6.86546	 -11.5786	 -21.0899	 1.71103	 -2.598	 -11.6597	 162747	 162823	 162960	 163131	 163301	 163434	 163501	 163491	 163409	 163277	 163638	 165361	 168442	 172811	 178373	 185014	 192613	 201053	 210222	 220026	 
108	 133.5	 -231.23	 -70	 126.563	 -219.065	 -70.0025	 119.616	 -206.906	 -70.0025	 112.65	 -194.757	 -70.0025	 105.661	 -182.622	 -70.0025	 98.6446	 -170.503	 -70.0025	 91.6011	 -158.399	 -70.0025	 84.5376	 -146.307	 -70.0025	 77.4657	 -134.22	 -70.0025	 70.3979	 -122.13	 -70.0025	 63.3451	 -110.032	 -70.0003	 56.3374	 -97.9587	 -68.889	 49.4355	 -86.0075	 -66.513	 42.6884	 -74.2722	 -62.9254	 36.1335	 -62.8326	 -58.2046	 29.8009	 -51.7498	 -52.4437	 23.7065	 -41.0661	 -45.7471	 17.8559	 -30.8057	 -38.2224	 12.2455	 -20.9767	 -29.973	 6.86703	 -11.5775	 -21.0923	 1.71148	 -2.598	 -11.6617	 162823	 162899	 163035	 163205	 163374	 163506	 163573	 163562	 163480	 163348	 163710	 165432	 168508	 172872	 178429	 185069	 192669	 201109	 210279	 220083	 
108.1	 133.5	 -231.23	 -70	 126.558	 -219.068	 -70.0025	 119.606	 -206.911	 -70.0025	 112.637	 -194.765	 -70.0025	 105.644	 -182.632	 -70.0025	 98.6268	 -170.513	 -70.0025	 91.5853	 -158.408	 -70.0025	 84.5256	 -146.314	 -70.0025	 77.4583	 -134.224	 -70.0025	 70.3966	 -122.131	 -70.0025	 63.351	 -110.028	 -70.0003	 56.3496	 -97.9515	 -68.8875	 49.4508	 -85.9984	 -66.5122	 42.7031	 -74.2627	 -62.9269	 36.1463	 -62.8234	 -58.2081	 29.8113	 -51.7415	 -52.448	 23.714	 -41.0596	 -45.7513	 17.8606	 -30.8012	 -38.2259	 12.2477	 -20.9742	 -29.9761	 6.86719	 -11.5764	 -21.095	 1.71043	 -2.598	 -11.664	 162911	 162984	 163118	 163284	 163450	 163579	 163644	 163633	 163551	 163421	 163786	 165510	 168584	 172944	 178498	 185137	 192737	 201179	 210350	 220155	 
108.2	 133.5	 -231.23	 -70	 126.553	 -219.07	 -70.0025	 119.596	 -206.917	 -70.0025	 112.622	 -194.774	 -70.0025	 105.626	 -182.642	 -70.0025	 98.6079	 -170.524	 -70.0025	 91.5688	 -158.417	 -70.0025	 84.5133	 -146.321	 -70.0025	 77.4514	 -134.228	 -70.0025	 70.3962	 -122.131	 -70.0025	 63.3581	 -110.024	 -70.0003	 56.3631	 -97.9436	 -68.8857	 49.467	 -85.9889	 -66.5108	 42.7187	 -74.2529	 -62.9276	 36.1599	 -62.814	 -58.2104	 29.8221	 -51.7333	 -52.4512	 23.7215	 -41.0531	 -45.7548	 17.8648	 -30.7967	 -38.2293	 12.2488	 -20.9716	 -29.9793	 6.86601	 -11.5753	 -21.098	 1.70795	 -2.598	 -11.6666	 162992	 163063	 163192	 163352	 163511	 163635	 163697	 163685	 163606	 163479	 163850	 165577	 168650	 173008	 178560	 185198	 192799	 201241	 210413	 220218	 
108.3	 133.5	 -231.23	 -70	 126.548	 -219.074	 -70.0025	 119.585	 -206.923	 -70.0025	 112.606	 -194.783	 -70.0025	 105.607	 -182.653	 -70.0025	 98.5881	 -170.535	 -70.0025	 91.5516	 -158.427	 -70.0025	 84.5008	 -146.328	 -70.0025	 77.4448	 -134.231	 -70.0025	 70.3968	 -122.13	 -70.0025	 63.3664	 -110.019	 -70.0003	 56.3775	 -97.9352	 -68.8836	 49.484	 -85.979	 -66.5087	 42.7349	 -74.2429	 -62.9273	 36.1741	 -62.8046	 -58.2116	 29.8333	 -51.725	 -52.4535	 23.729	 -41.0466	 -45.7577	 17.8685	 -30.7921	 -38.2325	 12.249	 -20.9689	 -29.9826	 6.86357	 -11.5741	 -21.1013	 1.70411	 -2.598	 -11.6696	 163045	 163113	 163235	 163387	 163539	 163656	 163715	 163704	 163629	 163508	 163888	 165622	 168698	 173055	 178607	 185245	 192847	 201289	 210460	 220266	 
108.4	 133.5	 -231.23	 -70	 126.541	 -219.077	 -70.0025	 119.573	 -206.93	 -70.0025	 112.589	 -194.792	 -70.0025	 105.587	 -182.665	 -70.0025	 98.5677	 -170.547	 -70.0025	 91.5338	 -158.437	 -70.0025	 84.4881	 -146.335	 -70.0025	 77.4388	 -134.235	 -70.0025	 70.3984	 -122.129	 -70.0025	 63.3757	 -110.013	 -70.0003	 56.3927	 -97.9265	 -68.8813	 49.5016	 -85.9689	 -66.5062	 42.7518	 -74.2329	 -62.926	 36.189	 -62.7952	 -58.2116	 29.8448	 -51.7169	 -52.4547	 23.7366	 -41.0401	 -45.7598	 17.8717	 -30.7874	 -38.2356	 12.2483	 -20.9661	 -29.9861	 6.85998	 -11.5729	 -21.1048	 1.69901	 -2.598	 -11.6728	 163073	 163136	 163251	 163394	 163535	 163646	 163701	 163690	 163619	 163505	 163896	 165639	 168718	 173077	 178630	 185268	 192869	 201311	 210483	 220289	 
108.5	 133.5	 -231.23	 -70	 126.535	 -219.081	 -70.0025	 119.56	 -206.938	 -70.0025	 112.571	 -194.802	 -70.0025	 105.566	 -182.677	 -70.0025	 98.5468	 -170.559	 -70.0025	 91.5157	 -158.448	 -70.0025	 84.4754	 -146.342	 -70.0025	 77.4334	 -134.238	 -70.0025	 70.4011	 -122.128	 -70.0025	 63.386	 -110.007	 -70.0003	 56.4085	 -97.9174	 -68.8789	 49.5195	 -85.9588	 -66.5034	 42.7692	 -74.2227	 -62.9239	 36.2044	 -62.7858	 -58.2105	 29.8566	 -51.7089	 -52.4548	 23.7441	 -41.0337	 -45.7613	 17.8746	 -30.7827	 -38.2384	 12.2468	 -20.9632	 -29.9897	 6.85535	 -11.5717	 -21.1086	 1.69275	 -2.598	 -11.6763	 163078	 163136	 163242	 163374	 163504	 163606	 163658	 163648	 163582	 163477	 163881	 165634	 168720	 173083	 178638	 185276	 192877	 201318	 210490	 220296	 
108.6	 133.5	 -231.23	 -70	 126.527	 -219.085	 -70.0025	 119.547	 -206.945	 -70.0025	 112.553	 -194.813	 -70.0025	 105.545	 -182.689	 -70.0025	 98.5256	 -170.571	 -70.0025	 91.4974	 -158.458	 -70.0025	 84.4628	 -146.35	 -70.0025	 77.4285	 -134.24	 -70.0025	 70.4048	 -122.125	 -70.0025	 63.3971	 -110.001	 -70.0003	 56.4246	 -97.9082	 -68.8766	 49.5376	 -85.9486	 -66.5002	 42.7871	 -74.2126	 -62.9209	 36.2202	 -62.7766	 -58.2082	 29.8687	 -51.7011	 -52.454	 23.7516	 -41.0274	 -45.7622	 17.877	 -30.778	 -38.2411	 12.2445	 -20.9603	 -29.9935	 6.84979	 -11.5704	 -21.1127	 1.68544	 -2.598	 -11.6801	 163075	 163128	 163224	 163344	 163463	 163556	 163603	 163594	 163535	 163439	 163856	 165621	 168716	 173084	 178641	 185280	 192880	 201320	 210492	 220299	 
108.7	 133.5	 -231.23	 -70	 126.52	 -219.09	 -70.0025	 119.533	 -206.953	 -70.0025	 112.534	 -194.824	 -70.0025	 105.524	 -182.701	 -70.0025	 98.5043	 -170.583	 -70.0025	 91.479	 -158.469	 -70.0025	 84.4503	 -146.357	 -70.0025	 77.4243	 -134.243	 -70.0025	 70.4094	 -122.123	 -70.0025	 63.4088	 -109.994	 -70.0003	 56.4408	 -97.899	 -68.8744	 49.5558	 -85.9384	 -66.4968	 42.8053	 -74.2026	 -62.9171	 36.2363	 -62.7675	 -58.205	 29.8809	 -51.6935	 -52.4522	 23.7591	 -41.0213	 -45.7625	 17.879	 -30.7733	 -38.2436	 12.2417	 -20.9572	 -29.9974	 6.84345	 -11.569	 -21.117	 1.6772	 -2.598	 -11.6841	 163079	 163126	 163212	 163319	 163426	 163509	 163550	 163543	 163489	 163403	 163833	 165611	 168715	 173089	 178649	 185288	 192886	 201325	 210496	 220303	 
108.8	 133.5	 -231.23	 -70	 126.512	 -219.094	 -70.0025	 119.518	 -206.962	 -70.0025	 112.515	 -194.835	 -70.0025	 105.502	 -182.713	 -70.0025	 98.4831	 -170.595	 -70.0025	 91.4607	 -158.479	 -70.0025	 84.4381	 -146.364	 -70.0025	 77.4208	 -134.245	 -70.0025	 70.4149	 -122.119	 -70.0025	 63.4209	 -109.987	 -70.0003	 56.4571	 -97.8897	 -68.8725	 49.574	 -85.9284	 -66.4933	 42.8237	 -74.1927	 -62.9126	 36.2526	 -62.7587	 -58.2008	 29.8933	 -51.6861	 -52.4496	 23.7665	 -41.0153	 -45.7623	 17.8807	 -30.7688	 -38.2459	 12.2383	 -20.9542	 -30.0013	 6.83645	 -11.5675	 -21.1215	 1.66814	 -2.598	 -11.6883	 163089	 163131	 163206	 163299	 163393	 163466	 163503	 163496	 163449	 163374	 163817	 165609	 168724	 173106	 178670	 185310	 192906	 201343	 210513	 220321	 
