Time	 Node0px 	 Node0py 	 Node0pz 	 Node1px 	 Node1py 	 Node1pz 	 Node2px 	 Node2py 	 Node2pz 	 Node3px 	 Node3py 	 Node3pz 	 Node4px 	 Node4py 	 Node4pz 	 Node5px 	 Node5py 	 Node5pz 	 Node6px 	 Node6py 	 Node6pz 	 Node7px 	 Node7py 	 Node7pz 	 Node8px 	 Node8py 	 Node8pz 	 Node9px 	 Node9py 	 Node9pz 	 Node10px 	 Node10py 	 Node10pz 	 Node11px 	 Node11py 	 Node11pz 	 Node12px 	 Node12py 	 Node12pz 	 Node13px 	 Node13py 	 Node13pz 	 Node14px 	 Node14py 	 Node14pz 	 Node15px 	 Node15py 	 Node15pz 	 Node16px 	 Node16py 	 Node16pz 	 Node17px 	 Node17py 	 Node17pz 	 Node18px 	 Node18py 	 Node18pz 	 Node19px 	 Node19py 	 Node19pz 	 Node20px 	 Node20py 	 Node20pz 	 Seg0Te 	 Seg1Te 	 Seg2Te 	 Seg3Te 	 Seg4Te 	 Seg5Te 	 Seg6Te 	 Seg7Te 	 Seg8Te 	 Seg9Te 	 Seg10Te 	 Seg11Te 	 Seg12Te 	 Seg13Te 	 Seg14Te 	 Seg15Te 	 Seg16Te 	 Seg17Te 	 Seg18Te 	 Seg19Te 	 
1	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.961	 0	 -70.0013	 -126.967	 0	 -69.4673	 -113.068	 0	 -67.752	 -99.3566	 0	 -64.9041	 -85.9115	 0	 -60.9857	 -72.8001	 0	 -56.0643	 -60.0726	 0	 -50.221	 -47.7655	 0	 -43.5373	 -35.9	 0	 -36.0974	 -24.4827	 0	 -27.986	 -13.5184	 0	 -19.2719	 -3	 0	 -10.024	 179354	 179289	 179172	 179024	 178874	 178752	 178679	 178666	 178708	 178916	 180224	 182779	 186502	 191317	 197147	 203908	 211515	 219874	 228905	 238537	 
1.1	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.968	 0	 -69.4681	 -113.068	 0	 -67.7562	 -99.3563	 0	 -64.9094	 -85.9112	 0	 -60.9908	 -72.8001	 0	 -56.0689	 -60.0725	 0	 -50.2259	 -47.7654	 0	 -43.5422	 -35.8997	 0	 -36.1027	 -24.4829	 0	 -27.9907	 -13.5189	 0	 -19.2762	 -3	 0	 -10.0289	 178133	 178068	 177950	 177802	 177655	 177538	 177475	 177476	 177536	 177766	 179093	 181662	 185397	 190223	 196059	 202824	 210432	 218792	 227824	 237455	 
1.2	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.968	 0	 -69.4683	 -113.068	 0	 -67.7605	 -99.3559	 0	 -64.9151	 -85.911	 0	 -60.9963	 -72.7999	 0	 -56.0742	 -60.0723	 0	 -50.2312	 -47.7653	 0	 -43.5476	 -35.8992	 0	 -36.1087	 -24.4832	 0	 -27.9956	 -13.5196	 0	 -19.2807	 -3	 0	 -10.0342	 176580	 176515	 176398	 176253	 176110	 176002	 175951	 175971	 176053	 176308	 177657	 180241	 183990	 188827	 194670	 201438	 209047	 217407	 226440	 236070	 
1.3	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.971	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.968	 0	 -69.4688	 -113.068	 0	 -67.765	 -99.3553	 0	 -64.9218	 -85.9104	 0	 -61.0026	 -72.7995	 0	 -56.0804	 -60.072	 0	 -50.2373	 -47.7649	 0	 -43.5538	 -35.8985	 0	 -36.1154	 -24.4835	 0	 -28.0011	 -13.5202	 0	 -19.2858	 -3	 0	 -10.04	 175341	 175279	 175168	 175032	 174903	 174810	 174780	 174823	 174933	 175217	 176590	 179194	 182962	 187815	 193672	 200451	 208066	 216432	 225470	 235100	 
1.4	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.971	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.968	 0	 -69.4702	 -113.067	 0	 -67.7702	 -99.3543	 0	 -64.9294	 -85.9095	 0	 -61.0102	 -72.7985	 0	 -56.088	 -60.0713	 0	 -50.2444	 -47.7641	 0	 -43.561	 -35.8975	 0	 -36.123	 -24.4835	 0	 -28.0073	 -13.5204	 0	 -19.2917	 -3	 0	 -10.0462	 175137	 175075	 174964	 174828	 174697	 174602	 174569	 174608	 174712	 174990	 176353	 178944	 182703	 187551	 193402	 200175	 207785	 216148	 225185	 234814	 
1.5	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.971	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.968	 0	 -69.4726	 -113.067	 0	 -67.776	 -99.353	 0	 -64.938	 -85.9082	 0	 -61.0189	 -72.7971	 0	 -56.0968	 -60.0702	 0	 -50.2525	 -47.7628	 0	 -43.5694	 -35.8963	 0	 -36.1314	 -24.4831	 0	 -28.0144	 -13.5202	 0	 -19.2986	 -3	 0	 -10.0528	 175878	 175817	 175708	 175573	 175442	 175346	 175308	 175339	 175433	 175696	 177043	 179619	 183370	 188214	 194064	 200838	 208448	 216814	 225853	 235483	 
1.6	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.476	 -113.066	 0	 -67.782	 -99.3515	 0	 -64.9471	 -85.9065	 0	 -61.0286	 -72.7954	 0	 -56.1067	 -60.0687	 0	 -50.2617	 -47.7613	 0	 -43.5787	 -35.8949	 0	 -36.1403	 -24.4824	 0	 -28.0223	 -13.5196	 0	 -19.3062	 -3	 0	 -10.0598	 177276	 177214	 177102	 176962	 176824	 176716	 176662	 176672	 176740	 176973	 178287	 180837	 184568	 189398	 195241	 202009	 209617	 217982	 227022	 236654	 
1.7	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.4797	 -113.065	 0	 -67.7879	 -99.3501	 0	 -64.9562	 -85.9047	 0	 -61.0388	 -72.7935	 0	 -56.1171	 -60.0671	 0	 -50.2715	 -47.7596	 0	 -43.5886	 -35.8936	 0	 -36.1494	 -24.4815	 0	 -28.0308	 -13.519	 0	 -19.3144	 -3	 0	 -10.0672	 178627	 178563	 178446	 178300	 178151	 178030	 177958	 177945	 177987	 178189	 179471	 181994	 185704	 190521	 196354	 203117	 210720	 219085	 228125	 237757	 
1.8	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.961	 0	 -70.0014	 -126.967	 0	 -69.4831	 -113.065	 0	 -67.7933	 -99.349	 0	 -64.9646	 -85.903	 0	 -61.0492	 -72.7916	 0	 -56.1277	 -60.0654	 0	 -50.2817	 -47.7579	 0	 -43.5987	 -35.8927	 0	 -36.1584	 -24.4806	 0	 -28.0398	 -13.5185	 0	 -19.3228	 -3	 0	 -10.075	 179227	 179163	 179047	 178899	 178749	 178625	 178549	 178530	 178564	 178755	 180026	 182540	 186242	 191056	 196890	 203654	 211260	 219627	 228668	 238303	 
1.9	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.961	 0	 -70.0014	 -126.967	 0	 -69.4861	 -113.064	 0	 -67.7981	 -99.3482	 0	 -64.9722	 -85.9014	 0	 -61.0594	 -72.7899	 0	 -56.1383	 -60.0638	 0	 -50.2922	 -47.7565	 0	 -43.6087	 -35.892	 0	 -36.1673	 -24.4798	 0	 -28.0489	 -13.5181	 0	 -19.3314	 -3	 0	 -10.0832	 178864	 178801	 178685	 178539	 178390	 178268	 178193	 178176	 178211	 178403	 179673	 182184	 185882	 190693	 196526	 203289	 210895	 219261	 228301	 237935	 
2	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.4887	 -113.064	 0	 -67.8025	 -99.3476	 0	 -64.9792	 -85.9001	 0	 -61.0694	 -72.7883	 0	 -56.149	 -60.0621	 0	 -50.303	 -47.7553	 0	 -43.6189	 -35.8916	 0	 -36.1763	 -24.479	 0	 -28.0583	 -13.5178	 0	 -19.3402	 -3	 0	 -10.0918	 177637	 177577	 177467	 177330	 177193	 177084	 177025	 177026	 177081	 177292	 178580	 181105	 184812	 189628	 195467	 202235	 209845	 218213	 227253	 236887	 
2.1	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.4912	 -113.064	 0	 -67.8069	 -99.3473	 0	 -64.9858	 -85.8987	 0	 -61.0794	 -72.7867	 0	 -56.16	 -60.0603	 0	 -50.3144	 -47.7541	 0	 -43.6293	 -35.891	 0	 -36.1857	 -24.4782	 0	 -28.0682	 -13.5175	 0	 -19.3495	 -3	 0	 -10.1007	 176144	 176087	 175985	 175859	 175736	 175643	 175603	 175623	 175700	 175933	 177242	 179782	 183497	 188319	 194162	 200934	 208548	 216916	 225955	 235588	 
2.2	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.971	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.4942	 -113.064	 0	 -67.812	 -99.3468	 0	 -64.9928	 -85.8973	 0	 -61.0898	 -72.7848	 0	 -56.1717	 -60.0582	 0	 -50.3267	 -47.7527	 0	 -43.6403	 -35.8901	 0	 -36.1959	 -24.4772	 0	 -28.0786	 -13.5169	 0	 -19.3595	 -3	 0	 -10.11	 175053	 174999	 174904	 174786	 174673	 174592	 174563	 174597	 174687	 174932	 176251	 178799	 182516	 187338	 193182	 199955	 207570	 215937	 224974	 234606	 
2.3	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.971	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.498	 -113.064	 0	 -67.818	 -99.3461	 0	 -65.0006	 -85.8957	 0	 -61.1007	 -72.7825	 0	 -56.1844	 -60.0557	 0	 -50.3399	 -47.7509	 0	 -43.6522	 -35.8886	 0	 -36.2073	 -24.476	 0	 -28.0897	 -13.5159	 0	 -19.3703	 -3	 0	 -10.1197	 174790	 174739	 174647	 174535	 174428	 174352	 174329	 174365	 174458	 174703	 176020	 178566	 182280	 187099	 192942	 199716	 207332	 215700	 224736	 234369	 
2.4	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.971	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.967	 0	 -69.5026	 -113.063	 0	 -67.825	 -99.3452	 0	 -65.0092	 -85.8939	 0	 -61.1121	 -72.7799	 0	 -56.1979	 -60.0529	 0	 -50.3539	 -47.7487	 0	 -43.665	 -35.8866	 0	 -36.2198	 -24.4744	 0	 -28.1015	 -13.5145	 0	 -19.3819	 -2.99999	 0	 -10.1297	 175439	 175388	 175295	 175181	 175070	 174988	 174955	 174980	 175057	 175282	 176579	 179109	 182809	 187616	 193450	 200220	 207835	 216201	 225237	 234870	 
2.5	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0014	 -126.966	 0	 -69.5076	 -113.063	 0	 -67.8326	 -99.344	 0	 -65.0186	 -85.8921	 0	 -61.1237	 -72.7771	 0	 -56.2121	 -60.0498	 0	 -50.3686	 -47.7462	 0	 -43.6786	 -35.8842	 0	 -36.2333	 -24.4726	 0	 -28.1141	 -13.5129	 0	 -19.3941	 -2.99999	 0	 -10.1401	 176588	 176535	 176439	 176320	 176202	 176110	 176062	 176069	 176124	 176324	 177593	 180103	 183787	 188580	 194405	 201171	 208785	 217150	 226187	 235821	 
2.6	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0015	 -126.966	 0	 -69.5124	 -113.062	 0	 -67.8406	 -99.3428	 0	 -65.0285	 -85.8903	 0	 -61.1353	 -72.7743	 0	 -56.2264	 -60.0468	 0	 -50.3834	 -47.7434	 0	 -43.6929	 -35.8815	 0	 -36.2474	 -24.4707	 0	 -28.127	 -13.5115	 0	 -19.4065	 -2.99999	 0	 -10.1508	 177640	 177586	 177488	 177363	 177238	 177135	 177074	 177065	 177101	 177276	 178520	 181011	 184681	 189462	 195278	 202041	 209653	 218018	 227055	 236692	 
2.7	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0015	 -126.966	 0	 -69.5166	 -113.061	 0	 -67.8484	 -99.3416	 0	 -65.0384	 -85.8888	 0	 -61.1467	 -72.7717	 0	 -56.2405	 -60.0439	 0	 -50.398	 -47.7405	 0	 -43.7076	 -35.8787	 0	 -36.2619	 -24.4688	 0	 -28.1404	 -13.5103	 0	 -19.4189	 -2.99998	 0	 -10.1618	 178064	 178009	 177909	 177783	 177654	 177547	 177480	 177462	 177489	 177652	 178880	 181360	 185022	 189794	 195604	 202364	 209974	 218339	 227378	 237015	 
2.8	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.991	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.974	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0015	 -126.966	 0	 -69.5201	 -113.061	 0	 -67.8559	 -99.3406	 0	 -65.0483	 -85.8875	 0	 -61.1578	 -72.7695	 0	 -56.2542	 -60.0413	 0	 -50.4125	 -47.7376	 0	 -43.7227	 -35.876	 0	 -36.2767	 -24.4669	 0	 -28.154	 -13.5094	 0	 -19.4311	 -2.99998	 0	 -10.1732	 177623	 177570	 177474	 177352	 177229	 177127	 177066	 177054	 177086	 177253	 178483	 180963	 184626	 189398	 195207	 201967	 209577	 217943	 226983	 236622	 
2.9	 -267	 0	 -70	 -252.996	 0	 -70.0025	 -238.992	 0	 -70.0025	 -224.987	 0	 -70.0025	 -210.983	 0	 -70.0025	 -196.979	 0	 -70.0025	 -182.975	 0	 -70.0025	 -168.97	 0	 -70.0025	 -154.966	 0	 -70.0025	 -140.962	 0	 -70.0015	 -126.966	 0	 -69.523	 -113.06	 0	 -67.8631	 -99.3398	 0	 -65.0583	 -85.8863	 0	 -61.169	 -72.7675	 0	 -56.2674	 -60.0389	 0	 -50.4268	 -47.7346	 0	 -43.7381	 -35.8733	 0	 -36.2917	 -24.4649	 0	 -28.1679	 -13.5089	 0	 -19.4434	 -2.99997	 0	 -10.1848	 176534	 176484	 176393	 176280	 176167	 176078	 176030	 176032	 176079	 176261	 177501	 179987	 183656	 188431	 194241	 201000	 208609	 216976	 226017	 235657	 
