      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.400        1.100        0.000        0.000  3  0.1040701E+01  0.2746236E+02  0.9234287E+00  0.4799359E+00
       1.400        1.150        0.000        0.000  3  0.7633443E+00  0.1435260E+02  0.7395193E+00  0.1892243E+00
       1.400        1.200        0.000        0.000  3  0.5410981E+00 -0.6823741E+00  0.5410597E+00 -0.6444151E-02
       1.400        1.250        0.000        0.000  3  0.3296798E+00 -0.8150578E+02  0.4869694E-01 -0.3260635E+00
       1.400        1.300        0.000        0.000  3  0.4176269E+01  0.1816373E+02  0.3968163E+01  0.1301883E+01
       1.400        1.350        0.000        0.000  3  0.1287629E+01  0.8264848E+01  0.1274256E+01  0.1850954E+00
       1.400        1.400        0.000        0.000  3  0.1012423E+01  0.0000000E+00  0.1012423E+01  0.0000000E+00
       1.450        0.250        0.000        0.000  3  0.5534446E+00  0.1771547E+03 -0.5527623E+00  0.2747267E-01
       1.450        0.300        0.000        0.000  3  0.2605868E+00  0.1697767E+03 -0.2564496E+00  0.4625021E-01
       1.450        0.350        0.000        0.000  3  0.7142335E-01  0.1187580E+03 -0.3436263E-01  0.6261394E-01
       1.450        0.400        0.000        0.000  3  0.1552674E+00  0.2939011E+02  0.1352842E+00  0.7619798E-01
       1.450        0.450        0.000        0.000  3  0.2799134E+00  0.1796073E+02  0.2662727E+00  0.8631551E-01
       1.450        0.500        0.000        0.000  3  0.3788527E+00  0.1402231E+02  0.3675634E+00  0.9179588E-01
       1.450        0.550        0.000        0.000  3  0.4540088E+00  0.1169673E+02  0.4445810E+00  0.9204186E-01
       1.450        0.600        0.000        0.000  3  0.5088679E+00  0.9908094E+01  0.5012781E+00  0.8756001E-01
       1.450        0.650        0.000        0.000  3  0.5478477E+00  0.8261269E+01  0.5421628E+00  0.7871874E-01
       1.450        0.700        0.000        0.000  3  0.5756592E+00  0.6296634E+01  0.5721864E+00  0.6313594E-01
       1.450        0.750        0.000        0.000  3  0.5951156E+00  0.3304825E+01  0.5941259E+00  0.3430728E-01
       1.450        0.800        0.000        0.000  3  0.6063057E+00 -0.1650799E+01  0.6060540E+00 -0.1746639E-01
       1.450        0.850        0.000        0.000  3  0.6106555E+00 -0.9915531E+01  0.6015340E+00 -0.1051525E+00
       1.450        0.900        0.000        0.000  3  0.6259698E+00 -0.2425463E+02  0.5707147E+00 -0.2571437E+00
       1.450        0.950        0.000        0.000  3  0.7627364E+00 -0.5026346E+02  0.4875857E+00 -0.5865383E+00
       1.450        1.000        0.000        0.000  3  0.2231434E+01 -0.8624183E+02  0.1462602E+00 -0.2226636E+01
       1.450        1.050        0.000        0.000  3  0.2356699E+01  0.5805077E+02  0.1247089E+01  0.1999700E+01
       1.450        1.100        0.000        0.000  3  0.1051359E+01  0.4153159E+02  0.7870367E+00  0.6970853E+00
       1.450        1.150        0.000        0.000  3  0.7447428E+00  0.2884192E+02  0.6523604E+00  0.3592601E+00
       1.450        1.200        0.000        0.000  3  0.5391337E+00  0.1431392E+02  0.5223967E+00  0.1332925E+00
       1.450        1.250        0.000        0.000  3  0.3045905E+00 -0.4737404E+02  0.2062716E+00 -0.2241148E+00
       1.450        1.300        0.000        0.000  3  0.3351742E+01  0.3043951E+02  0.2889753E+01  0.1698088E+01
       1.450        1.350        0.000        0.000  3  0.1126362E+01  0.1819608E+02  0.1070036E+01  0.3517289E+00
       1.450        1.400        0.000        0.000  3  0.9539481E+00  0.9123648E+01  0.9418792E+00  0.1512634E+00
       1.450        1.450        0.000        0.000  3  0.1018516E+01  0.0000000E+00  0.1018516E+01  0.0000000E+00
       1.500        0.250        0.000        0.000  3  0.3653598E+00 -0.1754757E+03 -0.3642214E+00 -0.2882049E-01
       1.500        0.300        0.000        0.000  3  0.9926981E-01  0.1770352E+03 -0.9913694E-01  0.5134355E-02
       1.500        0.350        0.000        0.000  3  0.1034306E+00  0.7872280E+01  0.1024558E+00  0.1416640E-01
       1.500        0.400        0.000        0.000  3  0.2583183E+00 -0.4259090E+00  0.2583111E+00 -0.1920195E-02
       1.500        0.450        0.000        0.000  3  0.3829873E+00 -0.6473333E+01  0.3805456E+00 -0.4317829E-01
       1.500        0.500        0.000        0.000  3  0.4890710E+00 -0.1299495E+02  0.4765458E+00 -0.1099750E+00
       1.500        0.550        0.000        0.000  3  0.5854586E+00 -0.2011108E+02  0.5497619E+00 -0.2013049E+00
       1.500        0.600        0.000        0.000  3  0.6783130E+00 -0.2753370E+02  0.6014866E+00 -0.3135639E+00
       1.500        0.650        0.000        0.000  3  0.7708379E+00 -0.3487137E+02  0.6324244E+00 -0.4407158E+00
       1.500        0.700        0.000        0.000  3  0.8626418E+00 -0.4177238E+02  0.6433558E+00 -0.5746687E+00
       1.500        0.750        0.000        0.000  3  0.9507892E+00 -0.4790080E+02  0.6374245E+00 -0.7054715E+00
       1.500        0.800        0.000        0.000  3  0.1036447E+01 -0.5292538E+02  0.6248266E+00 -0.8269301E+00
       1.500        0.850        0.000        0.000  3  0.1136839E+01 -0.5691128E+02  0.6206427E+00 -0.9524738E+00
       1.500        0.900        0.000        0.000  3  0.1298938E+01 -0.6105267E+02  0.6286929E+00 -0.1136655E+01
       1.500        0.950        0.000        0.000  3  0.1672634E+01 -0.6825162E+02  0.6197633E+00 -0.1553576E+01
       1.500        1.000        0.000        0.000  3  0.3776846E+01 -0.8366978E+02  0.4164299E+00 -0.3753818E+01
       1.500        1.050        0.000        0.000  3  0.2577596E+01  0.5305243E+02  0.1549352E+01  0.2059978E+01
       1.500        1.100        0.000        0.000  3  0.1184226E+01  0.1484648E+02  0.1144692E+01  0.3034343E+00
       1.500        1.150        0.000        0.000  3  0.1070537E+01 -0.6381646E+01  0.1063904E+01 -0.1189909E+00
       1.500        1.200        0.000        0.000  3  0.1042033E+01 -0.2116049E+02  0.9717717E+00 -0.3761546E+00
       1.500        1.250        0.000        0.000  3  0.1051967E+01 -0.4681678E+02  0.7198963E+00 -0.7670618E+00
       1.500        1.300        0.000        0.000  3  0.2978579E+01  0.2989350E+02  0.2582289E+01  0.1484492E+01
       1.500        1.350        0.000        0.000  3  0.1114830E+01 -0.4696261E+01  0.1111087E+01 -0.9127501E-01
       1.500        1.400        0.000        0.000  3  0.8082847E+00 -0.2309415E+02  0.7435100E+00 -0.3170441E+00
       1.500        1.450        0.000        0.000  3  0.5039797E+00 -0.9529800E+02 -0.4653546E-01 -0.5018267E+00
       1.500        1.500        0.000        0.000  3  0.7825511E+01  0.0000000E+00  0.7825511E+01  0.0000000E+00
       0.250        0.250        0.000        0.000  4  0.1671945E-04  0.0000000E+00  0.1671945E-04  0.0000000E+00
       0.300        0.250        0.000        0.000  4  0.4249068E-04  0.1803608E+01  0.4246963E-04  0.1337339E-05
       0.300        0.300        0.000        0.000  4  0.6665051E-04  0.0000000E+00  0.6665051E-04  0.0000000E+00
       0.350        0.250        0.000        0.000  4  0.3270900E-04  0.4053591E+01  0.3262717E-04  0.2312183E-05
       0.350        0.300        0.000        0.000  4  0.5556468E-04  0.1302505E+01  0.5555033E-04  0.1263044E-05
       0.350        0.350        0.000        0.000  4  0.2623736E-04  0.0000000E+00  0.2623736E-04  0.0000000E+00
       0.400        0.250        0.000        0.000  4  0.3383265E-04  0.3629669E+01  0.3376479E-04  0.2141854E-05
       0.400        0.300        0.000        0.000  4  0.4875692E-04  0.1648185E+01  0.4873675E-04  0.1402361E-05
       0.400        0.350        0.000        0.000  4  0.1419653E-04  0.2049431E+01  0.1418745E-04  0.5076920E-06
       0.400        0.400        0.000        0.000  4  0.6913514E-05  0.0000000E+00  0.6913514E-05  0.0000000E+00
       0.450        0.250        0.000        0.000  4  0.2926411E-04 -0.2288646E+01  0.2924076E-04 -0.1168626E-05
       0.450        0.300        0.000        0.000  4  0.5033922E-04 -0.3053020E+00  0.5033851E-04 -0.2682325E-06
       0.450        0.350        0.000        0.000  4  0.7975646E-05 -0.1457777E+02  0.7718886E-05 -0.2007422E-05
       0.450        0.400        0.000        0.000  4  0.3196819E-05 -0.8077876E+02  0.5122810E-06 -0.3155507E-05
       0.450        0.450        0.000        0.000  4  0.1618539E-04  0.0000000E+00  0.1618539E-04  0.0000000E+00
       0.500        0.250        0.000        0.000  4  0.6274594E-04 -0.1677047E+00  0.6274567E-04 -0.1836571E-06
       0.500        0.300        0.000        0.000  4  0.9053682E-04  0.1120700E+01  0.9051950E-04  0.1770778E-05
       0.500        0.350        0.000        0.000  4  0.1478134E-04 -0.1208524E+01  0.1477805E-04 -0.3117557E-06
       0.500        0.400        0.000        0.000  4  0.8960597E-05 -0.7070835E+01  0.8892450E-05 -0.1103017E-05
       0.500        0.450        0.000        0.000  4  0.2368747E-04  0.5339871E+01  0.2358467E-04  0.2204438E-05
       0.500        0.500        0.000        0.000  4  0.1266677E-04  0.0000000E+00  0.1266677E-04  0.0000000E+00
       0.550        0.250        0.000        0.000  4  0.7764075E-04 -0.1103559E+01  0.7762635E-04 -0.1495326E-05
       0.550        0.300        0.000        0.000  4  0.1094536E-03  0.1111340E+01  0.1094330E-03  0.2122888E-05
       0.550        0.350        0.000        0.000  4  0.1162371E-04  0.9284894E+00  0.1162219E-04  0.1883563E-06
       0.550        0.400        0.000        0.000  4  0.4247919E-06 -0.1500073E+03 -0.3679075E-06 -0.2123494E-06
       0.550        0.450        0.000        0.000  4  0.3499128E-04  0.7670192E+01  0.3467820E-04  0.4670307E-05
       0.550        0.500        0.000        0.000  4  0.6698691E-05  0.1429987E+02  0.6491141E-05  0.1654555E-05
       0.550        0.550        0.000        0.000  4  0.2611301E-05  0.1800000E+03 -0.2611301E-05  0.0000000E+00
       0.600        0.250        0.000        0.000  4  0.1050866E-03  0.2481560E+01  0.1049880E-03  0.4550024E-05
       0.600        0.300        0.000        0.000  4  0.1330378E-03  0.2797882E+01  0.1328792E-03  0.6493954E-05
       0.600        0.350        0.000        0.000  4  0.1641805E-04  0.2217629E+02  0.1520356E-04  0.6197120E-05
       0.600        0.400        0.000        0.000  4  0.1059357E-04  0.1743603E+02  0.1010682E-04  0.3174267E-05
       0.600        0.450        0.000        0.000  4  0.4526268E-04  0.1009096E+02  0.4456251E-04  0.7930541E-05
       0.600        0.500        0.000        0.000  4  0.7326382E-05  0.3426453E+02  0.6054866E-05  0.4124860E-05
       0.600        0.550        0.000        0.000  4  0.1283416E-04 -0.1743256E+03 -0.1277127E-04 -0.1268986E-05
       0.600        0.600        0.000        0.000  4  0.3043840E-04  0.1800000E+03 -0.3043840E-04  0.0000000E+00
       0.650        0.250        0.000        0.000  4  0.1301806E-03 -0.3378923E+01  0.1299543E-03 -0.7672736E-05
       0.650        0.300        0.000        0.000  4  0.1674949E-03 -0.1122216E+01  0.1674628E-03 -0.3280406E-05
       0.650        0.350        0.000        0.000  4  0.2492968E-04  0.4863299E+01  0.2483993E-04  0.2113506E-05
       0.650        0.400        0.000        0.000  4  0.1242157E-04 -0.6269158E+01  0.1234729E-04 -0.1356427E-05
       0.650        0.450        0.000        0.000  4  0.6429987E-04  0.4888104E+01  0.6406601E-04  0.5478997E-05
       0.650        0.500        0.000        0.000  4  0.1821391E-04  0.6528456E+01  0.1809580E-04  0.2070860E-05
       0.650        0.550        0.000        0.000  4  0.3211142E-05 -0.6488280E+02  0.1363037E-05 -0.2907501E-05
       0.650        0.600        0.000        0.000  4  0.2029433E-04 -0.1769821E+03 -0.2026619E-04 -0.1068464E-05
       0.650        0.650        0.000        0.000  4  0.2553063E-06  0.0000000E+00  0.2553063E-06  0.0000000E+00
       0.700        0.250        0.000        0.000  4  0.1416229E-03 -0.8142272E+01  0.1401953E-03 -0.2005829E-04
       0.700        0.300        0.000        0.000  4  0.1907909E-03 -0.4432081E+01  0.1902203E-03 -0.1474380E-04
       0.700        0.350        0.000        0.000  4  0.1792922E-04 -0.2412388E+01  0.1791333E-04 -0.7546708E-06
       0.700        0.400        0.000        0.000  4  0.5288646E-05 -0.4958649E+02  0.3428627E-05 -0.4026698E-05
       0.700        0.450        0.000        0.000  4  0.7330382E-04  0.3064473E+01  0.7319899E-04  0.3918797E-05
       0.700        0.500        0.000        0.000  4  0.1392692E-04 -0.3605026E+01  0.1389937E-04 -0.8756981E-06
       0.700        0.550        0.000        0.000  4  0.7591335E-05 -0.8538095E+02  0.6113328E-06 -0.7566679E-05
       0.700        0.600        0.000        0.000  4  0.3216884E-04 -0.1784162E+03 -0.3215655E-04 -0.8890928E-06
       0.700        0.650        0.000        0.000  4  0.6762701E-05 -0.1624874E+03 -0.6449254E-05 -0.2035006E-05
       0.700        0.700        0.000        0.000  4  0.8959265E-06  0.0000000E+00  0.8959265E-06  0.0000000E+00
       0.750        0.250        0.000        0.000  4  0.1709251E-03 -0.1199881E+02  0.1671908E-03 -0.3553385E-04
       0.750        0.300        0.000        0.000  4  0.2219869E-03 -0.7612230E+01  0.2200306E-03 -0.2940616E-04
       0.750        0.350        0.000        0.000  4  0.2509562E-04 -0.4497181E+01  0.2501835E-04 -0.1967749E-05
       0.750        0.400        0.000        0.000  4  0.1169086E-04 -0.2359236E+02  0.1071370E-04 -0.4678999E-05
       0.750        0.450        0.000        0.000  4  0.9461056E-04  0.2432594E+01  0.9452531E-04  0.4015653E-05
       0.750        0.500        0.000        0.000  4  0.2196914E-04  0.7115929E+00  0.2196745E-04  0.2728418E-06
       0.750        0.550        0.000        0.000  4  0.9473973E-05 -0.7770154E+02  0.2017995E-05 -0.9256557E-05
       0.750        0.600        0.000        0.000  4  0.3077437E-04 -0.1785413E+03 -0.3076439E-04 -0.7834103E-06
       0.750        0.650        0.000        0.000  4  0.1873351E-05 -0.4257367E+02  0.1379551E-05 -0.1267393E-05
       0.750        0.700        0.000        0.000  4  0.7942690E-05 -0.1426304E+02  0.7697856E-05 -0.1956871E-05
       0.750        0.750        0.000        0.000  4  0.8075628E-05  0.0000000E+00  0.8075628E-05  0.0000000E+00
       0.800        0.250        0.000        0.000  4  0.1969781E-03 -0.1835971E+02  0.1869515E-03 -0.6204451E-04
       0.800        0.300        0.000        0.000  4  0.2522336E-03 -0.1338829E+02  0.2453787E-03 -0.5840445E-04
       0.800        0.350        0.000        0.000  4  0.2717306E-04 -0.5634308E+01  0.2704178E-04 -0.2667819E-05
       0.800        0.400        0.000        0.000  4  0.1113050E-04 -0.2053934E+02  0.1042295E-04 -0.3905141E-05
       0.800        0.450        0.000        0.000  4  0.1067247E-03 -0.1247800E+01  0.1066994E-03 -0.2324090E-05
       0.800        0.500        0.000        0.000  4  0.2215447E-04  0.2068020E+01  0.2214004E-04  0.7994644E-06
       0.800        0.550        0.000        0.000  4  0.1073116E-04 -0.9268546E+02 -0.5027866E-06 -0.1071937E-04
       0.800        0.600        0.000        0.000  4  0.4033784E-04  0.1741554E+03 -0.4012815E-04  0.4107623E-05
       0.800        0.650        0.000        0.000  4  0.3261282E-05  0.1596233E+03 -0.3057203E-05  0.1135548E-05
       0.800        0.700        0.000        0.000  4  0.5242142E-05 -0.2867748E+02  0.4599114E-05 -0.2515592E-05
       0.800        0.750        0.000        0.000  4  0.6772156E-05 -0.3523144E+00  0.6772028E-05 -0.4164204E-07
       0.800        0.800        0.000        0.000  4  0.3021899E-05  0.0000000E+00  0.3021899E-05  0.0000000E+00
       0.850        0.250        0.000        0.000  4  0.2352427E-03 -0.2718306E+02  0.2092605E-03 -0.1074671E-03
       0.850        0.300        0.000        0.000  4  0.2963395E-03 -0.2227009E+02  0.2742348E-03 -0.1123047E-03
       0.850        0.350        0.000        0.000  4  0.3345889E-04 -0.1574632E+02  0.3220326E-04 -0.9080030E-05
       0.850        0.400        0.000        0.000  4  0.1217584E-04 -0.2751126E+02  0.1079900E-04 -0.5624298E-05
       0.850        0.450        0.000        0.000  4  0.1272512E-03 -0.7498687E+01  0.1261630E-03 -0.1660673E-04
       0.850        0.500        0.000        0.000  4  0.2138973E-04 -0.1086222E+01  0.2138588E-04 -0.4054855E-06
       0.850        0.550        0.000        0.000  4  0.1143217E-04 -0.1008188E+03 -0.2145852E-05 -0.1122897E-04
       0.850        0.600        0.000        0.000  4  0.4844072E-04  0.1674843E+03 -0.4728959E-04  0.1049750E-04
       0.850        0.650        0.000        0.000  4  0.8431375E-05  0.1546634E+03 -0.7620359E-05  0.3608078E-05
       0.850        0.700        0.000        0.000  4  0.5101905E-05 -0.6140121E+02  0.2442146E-05 -0.4479437E-05
       0.850        0.750        0.000        0.000  4  0.5124255E-05 -0.9484142E+01  0.5054213E-05 -0.8443473E-06
       0.850        0.800        0.000        0.000  4  0.1717515E-05 -0.5447377E+02  0.9980060E-06 -0.1397799E-05
       0.850        0.850        0.000        0.000  4  0.1544260E-05  0.1800000E+03 -0.1544260E-05  0.0000000E+00
       0.900        0.250        0.000        0.000  4  0.3093387E-03 -0.3842176E+02  0.2423537E-03 -0.1922371E-03
       0.900        0.300        0.000        0.000  4  0.3818274E-03 -0.3432261E+02  0.3153420E-03 -0.2152942E-03
       0.900        0.350        0.000        0.000  4  0.3781390E-04 -0.2659092E+02  0.3381414E-04 -0.1692616E-04
       0.900        0.400        0.000        0.000  4  0.1525972E-04 -0.3365065E+02  0.1270268E-04 -0.8455835E-05
       0.900        0.450        0.000        0.000  4  0.1591966E-03 -0.1825765E+02  0.1511822E-03 -0.4987480E-04
       0.900        0.500        0.000        0.000  4  0.2906960E-04 -0.1144266E+02  0.2849180E-04 -0.5767033E-05
       0.900        0.550        0.000        0.000  4  0.1486895E-04 -0.8873544E+02  0.3281401E-06 -0.1486533E-04
       0.900        0.600        0.000        0.000  4  0.6426904E-04  0.1576585E+03 -0.5944468E-04  0.2443032E-04
       0.900        0.650        0.000        0.000  4  0.1207025E-04  0.1358696E+03 -0.8663507E-05  0.8404442E-05
       0.900        0.700        0.000        0.000  4  0.9035132E-05 -0.5615393E+02  0.5032239E-05 -0.7504012E-05
       0.900        0.750        0.000        0.000  4  0.5676828E-05 -0.2401733E+02  0.5185342E-05 -0.2310542E-05
       0.900        0.800        0.000        0.000  4  0.3147693E-05 -0.5670187E+02  0.1728069E-05 -0.2630922E-05
       0.900        0.850        0.000        0.000  4  0.2071475E-05  0.1757180E+03 -0.2065693E-05  0.1546663E-06
       0.900        0.900        0.000        0.000  4  0.1220569E-05  0.0000000E+00  0.1220569E-05  0.0000000E+00
       0.950        0.250        0.000        0.000  4  0.4924391E-03 -0.5184630E+02  0.3042156E-03 -0.3872326E-03
       0.950        0.300        0.000        0.000  4  0.6026331E-03 -0.4837413E+02  0.4003074E-03 -0.4504672E-03
       0.950        0.350        0.000        0.000  4  0.6256854E-04 -0.4815247E+02  0.4174264E-04 -0.4660873E-04
       0.950        0.400        0.000        0.000  4  0.2467717E-04 -0.6186164E+02  0.1163781E-04 -0.2176061E-04
       0.950        0.450        0.000        0.000  4  0.2458689E-03 -0.3170694E+02  0.2091723E-03 -0.1292224E-03
       0.950        0.500        0.000        0.000  4  0.3951345E-04 -0.3255425E+02  0.3330519E-04 -0.2126211E-04
       0.950        0.550        0.000        0.000  4  0.2830647E-04 -0.9640367E+02 -0.3157097E-05 -0.2812985E-04
       0.950        0.600        0.000        0.000  4  0.9914680E-04  0.1483834E+03 -0.8443094E-04  0.5197599E-04
       0.950        0.650        0.000        0.000  4  0.2208690E-04  0.1568107E+03 -0.2030247E-04  0.8697176E-05
       0.950        0.700        0.000        0.000  4  0.2024559E-04 -0.8501665E+02  0.1758658E-05 -0.2016907E-04
       0.950        0.750        0.000        0.000  4  0.1470553E-04 -0.7215224E+02  0.4507079E-05 -0.1399781E-04
       0.950        0.800        0.000        0.000  4  0.8315875E-05 -0.9801729E+02 -0.1159830E-05 -0.8234595E-05
       0.950        0.850        0.000        0.000  4  0.5682116E-05 -0.1190433E+03 -0.2758496E-05 -0.4967609E-05
       0.950        0.900        0.000        0.000  4  0.5745816E-05 -0.1553536E+03 -0.5222365E-05 -0.2396102E-05
       0.950        0.950        0.000        0.000  4  0.1055620E-04  0.1800000E+03 -0.1055620E-04  0.0000000E+00
       1.000        0.250        0.000        0.000  4  0.1449623E-02 -0.6593948E+02  0.5910131E-03 -0.1323673E-02
       1.000        0.300        0.000        0.000  4  0.1779922E-02 -0.6351891E+02  0.7936715E-03 -0.1593176E-02
       1.000        0.350        0.000        0.000  4  0.1832542E-03 -0.6551539E+02  0.7594952E-04 -0.1667747E-03
       1.000        0.400        0.000        0.000  4  0.7226635E-04 -0.6626842E+02  0.2908376E-04 -0.6615558E-04
       1.000        0.450        0.000        0.000  4  0.7101762E-03 -0.4577540E+02  0.4953287E-03 -0.5089203E-03
       1.000        0.500        0.000        0.000  4  0.9928057E-04 -0.4363163E+02  0.7185838E-04 -0.6850550E-04
       1.000        0.550        0.000        0.000  4  0.5996650E-04 -0.1094294E+03 -0.1994757E-04 -0.5655154E-04
       1.000        0.600        0.000        0.000  4  0.2910560E-03  0.1330784E+03 -0.1987908E-03  0.2125931E-03
       1.000        0.650        0.000        0.000  4  0.8757669E-04  0.1381885E+03 -0.6527459E-04  0.5838583E-04
       1.000        0.700        0.000        0.000  4  0.5339436E-04 -0.8527277E+02  0.4400346E-05 -0.5321273E-04
       1.000        0.750        0.000        0.000  4  0.2877532E-04 -0.7022070E+02  0.9737510E-05 -0.2707767E-04
       1.000        0.800        0.000        0.000  4  0.1486382E-04 -0.1073880E+03 -0.4441923E-05 -0.1418459E-04
       1.000        0.850        0.000        0.000  4  0.4316055E-05 -0.1631016E+03 -0.4129695E-05 -0.1254569E-05
       1.000        0.900        0.000        0.000  4  0.1223568E-04  0.1161706E+03 -0.5396495E-05  0.1098134E-04
       1.000        0.950        0.000        0.000  4  0.3383756E-06 -0.5484450E+02  0.1948358E-06 -0.2766533E-06
       1.000        1.000        0.000        0.000  4  0.3768042E-04  0.0000000E+00  0.3768042E-04  0.0000000E+00
       1.050        0.250        0.000        0.000  4  0.1129276E-02  0.1074317E+03 -0.3382961E-03  0.1077413E-02
       1.050        0.300        0.000        0.000  4  0.1381055E-02  0.1097821E+03 -0.4674096E-03  0.1299554E-02
       1.050        0.350        0.000        0.000  4  0.1423115E-03  0.1072492E+03 -0.4219938E-04  0.1359109E-03
       1.050        0.400        0.000        0.000  4  0.4742238E-04  0.1129302E+03 -0.1847623E-04  0.4367507E-04
       1.050        0.450        0.000        0.000  4  0.5499148E-03  0.1272627E+03 -0.3329574E-03  0.4376593E-03
       1.050        0.500        0.000        0.000  4  0.6864006E-04  0.1211692E+03 -0.3552580E-04  0.5873138E-04
       1.050        0.550        0.000        0.000  4  0.4299029E-04  0.7249301E+02  0.1293243E-04  0.4099899E-04
       1.050        0.600        0.000        0.000  4  0.2345003E-03 -0.4929951E+02  0.1529188E-03 -0.1777814E-03
       1.050        0.650        0.000        0.000  4  0.7947687E-04 -0.4014569E+02  0.6075271E-04 -0.5124139E-04
       1.050        0.700        0.000        0.000  4  0.4733934E-04  0.8171553E+02  0.6821025E-05  0.4684535E-04
       1.050        0.750        0.000        0.000  4  0.2321838E-04  0.6400702E+02  0.1017571E-04  0.2086979E-04
       1.050        0.800        0.000        0.000  4  0.2084062E-04  0.3437305E+02  0.1720141E-04  0.1176617E-04
       1.050        0.850        0.000        0.000  4  0.1416370E-04 -0.1617107E+02  0.1360330E-04 -0.3944677E-05
       1.050        0.900        0.000        0.000  4  0.7277928E-05 -0.6563206E+02  0.3002835E-05 -0.6629571E-05
       1.050        0.950        0.000        0.000  4  0.7056539E-05  0.1721932E+02  0.6740255E-05  0.2088949E-05
       1.050        1.000        0.000        0.000  4  0.1397439E-04 -0.6595967E+02  0.5692882E-05 -0.1276224E-04
       1.050        1.050        0.000        0.000  4  0.2401906E-04  0.1800000E+03 -0.2401906E-04  0.0000000E+00
       1.100        0.250        0.000        0.000  4  0.3497468E-03  0.9342004E+02 -0.2086431E-04  0.3491239E-03
       1.100        0.300        0.000        0.000  4  0.4273196E-03  0.9505303E+02 -0.3763739E-04  0.4256589E-03
       1.100        0.350        0.000        0.000  4  0.4563723E-04  0.1018334E+03 -0.9358647E-05  0.4466735E-04
       1.100        0.400        0.000        0.000  4  0.1776380E-04  0.1180939E+03 -0.8365299E-05  0.1567082E-04
       1.100        0.450        0.000        0.000  4  0.1679744E-03  0.1152298E+03 -0.7159900E-04  0.1519506E-03
       1.100        0.500        0.000        0.000  4  0.2289792E-04  0.9892749E+02 -0.3553399E-05  0.2262052E-04
       1.100        0.550        0.000        0.000  4  0.1736398E-04  0.6745747E+02  0.6656815E-05  0.1603729E-04
       1.100        0.600        0.000        0.000  4  0.6688861E-04 -0.6929607E+02  0.2364774E-04 -0.6256893E-04
       1.100        0.650        0.000        0.000  4  0.1793206E-04 -0.5314516E+02  0.1075547E-04 -0.1434847E-04
       1.100        0.700        0.000        0.000  4  0.1430483E-04  0.1191772E+03 -0.6973782E-05  0.1248978E-04
       1.100        0.750        0.000        0.000  4  0.8206376E-05  0.8173540E+02  0.1179624E-05  0.8121151E-05
       1.100        0.800        0.000        0.000  4  0.3715773E-05  0.1246779E+03 -0.2114137E-05  0.3055715E-05
       1.100        0.850        0.000        0.000  4  0.2716253E-05 -0.1687054E+03 -0.2663648E-05 -0.5319877E-06
       1.100        0.900        0.000        0.000  4  0.5437818E-06  0.1312679E+03 -0.3586680E-06  0.4087247E-06
       1.100        0.950        0.000        0.000  4  0.6522161E-05  0.7063020E+02  0.2163165E-05  0.6152991E-05
       1.100        1.000        0.000        0.000  4  0.1289303E-04  0.4769844E+02  0.8677433E-05  0.9535851E-05
       1.100        1.050        0.000        0.000  4  0.1600540E-04 -0.1500951E+03 -0.1387434E-04 -0.7979682E-05
       1.100        1.100        0.000        0.000  4  0.2024355E-04  0.1800000E+03 -0.2024355E-04  0.0000000E+00
       1.150        0.250        0.000        0.000  4  0.1750568E-03  0.8177567E+02  0.2504171E-04  0.1732564E-03
       1.150        0.300        0.000        0.000  4  0.2182789E-03  0.7938142E+02  0.4022223E-04  0.2145410E-03
       1.150        0.350        0.000        0.000  4  0.2506740E-04  0.8128564E+02  0.3797926E-05  0.2477802E-04
       1.150        0.400        0.000        0.000  4  0.1235216E-04  0.6452225E+02  0.5313410E-05  0.1115094E-04
       1.150        0.450        0.000        0.000  4  0.8267540E-04  0.1001557E+03 -0.1457760E-04  0.8138007E-04
       1.150        0.500        0.000        0.000  4  0.1501234E-04  0.7375851E+02  0.4198746E-05  0.1441322E-04
       1.150        0.550        0.000        0.000  4  0.8432515E-05  0.6150668E+02  0.4022784E-05  0.7411108E-05
       1.150        0.600        0.000        0.000  4  0.3107497E-04 -0.7744530E+02  0.6754819E-05 -0.3033194E-04
       1.150        0.650        0.000        0.000  4  0.1459222E-04 -0.2673115E+02  0.1303270E-04 -0.6563647E-05
       1.150        0.700        0.000        0.000  4  0.1092256E-04  0.7050234E+02  0.3645603E-05  0.1029620E-04
       1.150        0.750        0.000        0.000  4  0.7062231E-05  0.6501576E+02  0.2982867E-05  0.6401376E-05
       1.150        0.800        0.000        0.000  4  0.2642835E-05  0.8378587E+02  0.2860718E-06  0.2627307E-05
       1.150        0.850        0.000        0.000  4  0.2164359E-05  0.1046225E+03 -0.5463908E-06  0.2094256E-05
       1.150        0.900        0.000        0.000  4  0.8638502E-06  0.1885936E+01  0.8633822E-06  0.2842918E-07
       1.150        0.950        0.000        0.000  4  0.4611205E-05  0.3817743E+02  0.3624870E-05  0.2850181E-05
       1.150        1.000        0.000        0.000  4  0.3540225E-06 -0.5394497E+02  0.2083642E-06 -0.2862102E-06
       1.150        1.050        0.000        0.000  4  0.1387315E-04  0.7511787E+02  0.3563058E-05  0.1340779E-04
       1.150        1.100        0.000        0.000  4  0.5331574E-05  0.1379528E+03 -0.3959194E-05  0.3570779E-05
