      w1[rad/s]       w2[rad/s] beta1[deg] beta2[deg] DOF MOD(QTF)/rho/g PHASE(QTF)[deg] Re(QTF)/rho/g Im(QTF)/rho/g
       1.050        0.250        0.000        0.000  5  0.1146864E+04  0.1423452E+02  0.1111652E+04  0.2820040E+03
       1.050        0.300        0.000        0.000  5  0.7639985E+03  0.4216622E+01  0.7619305E+03  0.5617492E+02
       1.050        0.350        0.000        0.000  5  0.5044548E+03 -0.1764681E+02  0.4807168E+03 -0.1529248E+03
       1.050        0.400        0.000        0.000  5  0.4383949E+03 -0.5490415E+02  0.2520534E+03 -0.3586909E+03
       1.050        0.450        0.000        0.000  5  0.5685531E+03 -0.8205369E+02  0.7859969E+02 -0.5630939E+03
       1.050        0.500        0.000        0.000  5  0.7563005E+03 -0.9252560E+02 -0.3332705E+02 -0.7555659E+03
       1.050        0.550        0.000        0.000  5  0.9183719E+03 -0.9533269E+02 -0.8535234E+02 -0.9143970E+03
       1.050        0.600        0.000        0.000  5  0.1022791E+04 -0.9528375E+02 -0.9418706E+02 -0.1018445E+04
       1.050        0.650        0.000        0.000  5  0.1064732E+04 -0.9459581E+02 -0.8531273E+02 -0.1061308E+04
       1.050        0.700        0.000        0.000  5  0.1055817E+04 -0.9423890E+02 -0.7804107E+02 -0.1052929E+04
       1.050        0.750        0.000        0.000  5  0.1012184E+04 -0.9443046E+02 -0.7819038E+02 -0.1009159E+04
       1.050        0.800        0.000        0.000  5  0.9464385E+03 -0.9497837E+02 -0.8213172E+02 -0.9428680E+03
       1.050        0.850        0.000        0.000  5  0.8650458E+03 -0.9552203E+02 -0.8324220E+02 -0.8610313E+03
       1.050        0.900        0.000        0.000  5  0.7651270E+03 -0.9574522E+02 -0.7659317E+02 -0.7612837E+03
       1.050        0.950        0.000        0.000  5  0.6086886E+03 -0.9670442E+02 -0.7106280E+02 -0.6045262E+03
       1.050        1.000        0.000        0.000  5  0.2478165E+03  0.1590561E+03 -0.2314435E+03  0.8858295E+02
       1.050        1.050        0.000        0.000  5  0.1935188E+04 -0.6704467E+02  0.7547490E+03 -0.1781939E+04
       1.100        0.250        0.000        0.000  5  0.4344912E+03  0.2006661E+02  0.4081151E+03  0.1490793E+03
       1.100        0.300        0.000        0.000  5  0.2999288E+03  0.5246785E+01  0.2986721E+03  0.2742721E+02
       1.100        0.350        0.000        0.000  5  0.2226669E+03 -0.2099630E+02  0.2078826E+03 -0.7978327E+02
       1.100        0.400        0.000        0.000  5  0.2228612E+03 -0.5396570E+02  0.1311024E+03 -0.1802201E+03
       1.100        0.450        0.000        0.000  5  0.2841838E+03 -0.7578445E+02  0.6978714E+02 -0.2754818E+03
       1.100        0.500        0.000        0.000  5  0.3630189E+03 -0.8582641E+02  0.2641994E+02 -0.3620562E+03
       1.100        0.550        0.000        0.000  5  0.4321562E+03 -0.8994039E+02  0.4495879E+00 -0.4321559E+03
       1.100        0.600        0.000        0.000  5  0.4782204E+03 -0.9168663E+02 -0.1407549E+02 -0.4780132E+03
       1.100        0.650        0.000        0.000  5  0.4975905E+03 -0.9299637E+02 -0.2601038E+02 -0.4969102E+03
       1.100        0.700        0.000        0.000  5  0.4931770E+03 -0.9484676E+02 -0.4166912E+02 -0.4914135E+03
       1.100        0.750        0.000        0.000  5  0.4693516E+03 -0.9766206E+02 -0.6257869E+02 -0.4651611E+03
       1.100        0.800        0.000        0.000  5  0.4284903E+03 -0.1018269E+03 -0.8782130E+02 -0.4193940E+03
       1.100        0.850        0.000        0.000  5  0.3704987E+03 -0.1084764E+03 -0.1174163E+03 -0.3514011E+03
       1.100        0.900        0.000        0.000  5  0.2941791E+03 -0.1220433E+03 -0.1560795E+03 -0.2493603E+03
       1.100        0.950        0.000        0.000  5  0.2379590E+03 -0.1659404E+03 -0.2308306E+03 -0.5780755E+02
       1.100        1.000        0.000        0.000  5  0.1029134E+04  0.1273381E+03 -0.6241880E+03  0.8182334E+03
       1.100        1.050        0.000        0.000  5  0.1550792E+04 -0.6226715E+02  0.7216604E+03 -0.1372648E+04
       1.100        1.100        0.000        0.000  5  0.8455967E+03 -0.6176732E+02  0.4000122E+03 -0.7449993E+03
       1.150        0.250        0.000        0.000  5  0.3722149E+03  0.2976556E+02  0.3231063E+03  0.1847869E+03
       1.150        0.300        0.000        0.000  5  0.2816233E+03  0.1577604E+02  0.2710150E+03  0.7656715E+02
       1.150        0.350        0.000        0.000  5  0.2257645E+03 -0.3919497E+01  0.2252365E+03 -0.1543209E+02
       1.150        0.400        0.000        0.000  5  0.2083936E+03 -0.2813463E+02  0.1837703E+03 -0.9826695E+02
       1.150        0.450        0.000        0.000  5  0.2279136E+03 -0.4958034E+02  0.1477748E+03 -0.1735142E+03
       1.150        0.500        0.000        0.000  5  0.2668873E+03 -0.6362492E+02  0.1185635E+03 -0.2391057E+03
       1.150        0.550        0.000        0.000  5  0.3055847E+03 -0.7184121E+02  0.9523592E+02 -0.2903655E+03
       1.150        0.600        0.000        0.000  5  0.3311893E+03 -0.7714408E+02  0.7368963E+02 -0.3228872E+03
       1.150        0.650        0.000        0.000  5  0.3389162E+03 -0.8173781E+02  0.4870333E+02 -0.3353985E+03
       1.150        0.700        0.000        0.000  5  0.3296979E+03 -0.8696799E+02  0.1743902E+02 -0.3292364E+03
       1.150        0.750        0.000        0.000  5  0.3055956E+03 -0.9369148E+02 -0.1967549E+02 -0.3049616E+03
       1.150        0.800        0.000        0.000  5  0.2667999E+03 -0.1033568E+03 -0.6163469E+02 -0.2595830E+03
       1.150        0.850        0.000        0.000  5  0.2157843E+03 -0.1209453E+03 -0.1109604E+03 -0.1850693E+03
       1.150        0.900        0.000        0.000  5  0.1897238E+03 -0.1608851E+03 -0.1792632E+03 -0.6212765E+02
       1.150        0.950        0.000        0.000  5  0.3643123E+03  0.1495640E+03 -0.3141084E+03  0.1845517E+03
       1.150        1.000        0.000        0.000  5  0.1655101E+04  0.1259006E+03 -0.9705186E+03  0.1340691E+04
       1.150        1.050        0.000        0.000  5  0.1843606E+04 -0.5465953E+02  0.1066404E+04 -0.1503883E+04
       1.150        1.100        0.000        0.000  5  0.8198747E+03 -0.5299789E+02  0.4934370E+03 -0.6547629E+03
       1.150        1.150        0.000        0.000  5  0.6869495E+03 -0.4305353E+02  0.5019651E+03 -0.4689677E+03
       1.200        0.250        0.000        0.000  5  0.5007505E+03  0.3276093E+02  0.4210990E+03  0.2709736E+03
       1.200        0.300        0.000        0.000  5  0.4294608E+03  0.2226242E+02  0.3974481E+03  0.1627009E+03
       1.200        0.350        0.000        0.000  5  0.3796081E+03  0.1103650E+02  0.3725874E+03  0.7267004E+02
       1.200        0.400        0.000        0.000  5  0.3457844E+03 -0.1065001E+01  0.3457247E+03 -0.6426991E+01
       1.200        0.450        0.000        0.000  5  0.3268823E+03 -0.1348361E+02  0.3178723E+03 -0.7621823E+02
       1.200        0.500        0.000        0.000  5  0.3195976E+03 -0.2500855E+02  0.2896336E+03 -0.1351110E+03
       1.200        0.550        0.000        0.000  5  0.3156574E+03 -0.3468785E+02  0.2595540E+03 -0.1796423E+03
       1.200        0.600        0.000        0.000  5  0.3049217E+03 -0.4274316E+02  0.2239355E+03 -0.2069544E+03
       1.200        0.650        0.000        0.000  5  0.2811336E+03 -0.5042363E+02  0.1791120E+03 -0.2166911E+03
       1.200        0.700        0.000        0.000  5  0.2438597E+03 -0.5933443E+02  0.1243748E+03 -0.2097581E+03
       1.200        0.750        0.000        0.000  5  0.1947359E+03 -0.7138717E+02  0.6215416E+02 -0.1845506E+03
       1.200        0.800        0.000        0.000  5  0.1336256E+03 -0.9247998E+02 -0.5782023E+01 -0.1335004E+03
       1.200        0.850        0.000        0.000  5  0.9438181E+02 -0.1542614E+03 -0.8501768E+02 -0.4098683E+02
       1.200        0.900        0.000        0.000  5  0.2342921E+03  0.1478084E+03 -0.1982746E+03  0.1248198E+03
       1.200        0.950        0.000        0.000  5  0.6418572E+03  0.1320680E+03 -0.4300519E+03  0.4764830E+03
       1.200        1.000        0.000        0.000  5  0.2672650E+04  0.1256301E+03 -0.1556953E+04  0.2172316E+04
       1.200        1.050        0.000        0.000  5  0.2684477E+04 -0.4762555E+02  0.1809265E+04 -0.1983173E+04
       1.200        1.100        0.000        0.000  5  0.1090793E+04 -0.4242479E+02  0.8051833E+03 -0.7358726E+03
       1.200        1.150        0.000        0.000  5  0.8390288E+03 -0.3103317E+02  0.7189377E+03 -0.4325481E+03
       1.200        1.200        0.000        0.000  5  0.9329021E+03 -0.1913304E+02  0.8813687E+03 -0.3057706E+03
       1.250        0.250        0.000        0.000  5  0.1081435E+04  0.2751175E+02  0.9591424E+03  0.4995480E+03
       1.250        0.300        0.000        0.000  5  0.1031632E+04  0.2205574E+02  0.9561363E+03  0.3873867E+03
       1.250        0.350        0.000        0.000  5  0.9864470E+03  0.1736789E+02  0.9414727E+03  0.2944603E+03
       1.250        0.400        0.000        0.000  5  0.9390189E+03  0.1308399E+02  0.9146412E+03  0.2125743E+03
       1.250        0.450        0.000        0.000  5  0.8874408E+03  0.9075096E+01  0.8763322E+03  0.1399750E+03
       1.250        0.500        0.000        0.000  5  0.8300975E+03  0.5422354E+01  0.8263830E+03  0.7844150E+02
       1.250        0.550        0.000        0.000  5  0.7630695E+03  0.2362818E+01  0.7624208E+03  0.3145928E+02
       1.250        0.600        0.000        0.000  5  0.6803423E+03  0.1328571E+00  0.6803405E+03  0.1577572E+01
       1.250        0.650        0.000        0.000  5  0.5774458E+03 -0.1097054E+01  0.5773400E+03 -0.1105580E+02
       1.250        0.700        0.000        0.000  5  0.4553014E+03 -0.7992555E+00  0.4552571E+03 -0.6351085E+01
       1.250        0.750        0.000        0.000  5  0.3210331E+03  0.3891454E+01  0.3202929E+03  0.2178738E+02
       1.250        0.800        0.000        0.000  5  0.1986148E+03  0.2774231E+02  0.1757841E+03  0.9245436E+02
       1.250        0.850        0.000        0.000  5  0.2425125E+03  0.8838152E+02  0.6849506E+01  0.2424158E+03
       1.250        0.900        0.000        0.000  5  0.5929084E+03  0.1142273E+03 -0.2433045E+03  0.5406878E+03
       1.250        0.950        0.000        0.000  5  0.1441681E+04  0.1225526E+03 -0.7757308E+03  0.1215190E+04
       1.250        1.000        0.000        0.000  5  0.5710397E+04  0.1264882E+03 -0.3395730E+04  0.4591040E+04
       1.250        1.050        0.000        0.000  5  0.5615389E+04 -0.4103912E+02  0.4235471E+04 -0.3686920E+04
       1.250        1.100        0.000        0.000  5  0.2243134E+04 -0.3318607E+02  0.1877273E+04 -0.1227801E+04
       1.250        1.150        0.000        0.000  5  0.1642823E+04 -0.2198296E+02  0.1523382E+04 -0.6149593E+03
       1.250        1.200        0.000        0.000  5  0.1618048E+04 -0.1148783E+02  0.1585633E+04 -0.3222501E+03
       1.250        1.250        0.000        0.000  5  0.2243276E+04 -0.4865449E+01  0.2235192E+04 -0.1902659E+03
       1.300        0.250        0.000        0.000  5  0.4097766E+04 -0.1571600E+03 -0.3776471E+04 -0.1590583E+04
       1.300        0.300        0.000        0.000  5  0.4186839E+04 -0.1555954E+03 -0.3812746E+04 -0.1729910E+04
       1.300        0.350        0.000        0.000  5  0.4219353E+04 -0.1543328E+03 -0.3803007E+04 -0.1827586E+04
       1.300        0.400        0.000        0.000  5  0.4190798E+04 -0.1532251E+03 -0.3741475E+04 -0.1887896E+04
       1.300        0.450        0.000        0.000  5  0.4096510E+04 -0.1521790E+03 -0.3622993E+04 -0.1911888E+04
       1.300        0.500        0.000        0.000  5  0.3932925E+04 -0.1510964E+03 -0.3443017E+04 -0.1900928E+04
       1.300        0.550        0.000        0.000  5  0.3698764E+04 -0.1498619E+03 -0.3198758E+04 -0.1857095E+04
       1.300        0.600        0.000        0.000  5  0.3396561E+04 -0.1483157E+03 -0.2890322E+04 -0.1784003E+04
       1.300        0.650        0.000        0.000  5  0.3034811E+04 -0.1461989E+03 -0.2521849E+04 -0.1688300E+04
       1.300        0.700        0.000        0.000  5  0.2632443E+04 -0.1430230E+03 -0.2102999E+04 -0.1583399E+04
       1.300        0.750        0.000        0.000  5  0.2228669E+04 -0.1376339E+03 -0.1646661E+04 -0.1501823E+04
       1.300        0.800        0.000        0.000  5  0.1900214E+04 -0.1271074E+03 -0.1146420E+04 -0.1515432E+04
       1.300        0.850        0.000        0.000  5  0.1821093E+04 -0.1065772E+03 -0.5195717E+03 -0.1745401E+04
       1.300        0.900        0.000        0.000  5  0.2439198E+04 -0.7843159E+02  0.4891513E+03 -0.2389648E+04
       1.300        0.950        0.000        0.000  5  0.4892048E+04 -0.5594081E+02  0.2739786E+04 -0.4052864E+04
       1.300        1.000        0.000        0.000  5  0.1908146E+05 -0.4293876E+02  0.1396920E+05 -0.1299860E+05
       1.300        1.050        0.000        0.000  5  0.1927288E+05  0.1537868E+03 -0.1729079E+05  0.8513076E+04
       1.300        1.100        0.000        0.000  5  0.7768452E+04  0.1621139E+03 -0.7392997E+04  0.2385885E+04
       1.300        1.150        0.000        0.000  5  0.5332620E+04  0.1712171E+03 -0.5270090E+04  0.8142379E+03
       1.300        1.200        0.000        0.000  5  0.4283969E+04  0.1795552E+03 -0.4283840E+04  0.3325462E+02
       1.300        1.250        0.000        0.000  5  0.3339279E+04 -0.1731714E+03 -0.3315591E+04 -0.3970356E+03
       1.300        1.300        0.000        0.000  5  0.9013862E+04 -0.1736740E+03 -0.8958978E+04 -0.9931958E+03
       1.350        0.250        0.000        0.000  5  0.6728513E+03 -0.1727398E+03 -0.6674566E+03 -0.8503229E+02
       1.350        0.300        0.000        0.000  5  0.7071755E+03 -0.1618547E+03 -0.6720075E+03 -0.2202343E+03
       1.350        0.350        0.000        0.000  5  0.7464702E+03 -0.1541542E+03 -0.6718013E+03 -0.3254239E+03
       1.350        0.400        0.000        0.000  5  0.7795550E+03 -0.1483843E+03 -0.6638558E+03 -0.4086581E+03
       1.350        0.450        0.000        0.000  5  0.7991801E+03 -0.1438251E+03 -0.6451129E+03 -0.4717182E+03
       1.350        0.500        0.000        0.000  5  0.8004122E+03 -0.1400688E+03 -0.6137691E+03 -0.5137579E+03
       1.350        0.550        0.000        0.000  5  0.7808843E+03 -0.1369542E+03 -0.5706768E+03 -0.5330181E+03
       1.350        0.600        0.000        0.000  5  0.7414318E+03 -0.1344468E+03 -0.5191853E+03 -0.5293088E+03
       1.350        0.650        0.000        0.000  5  0.6855190E+03 -0.1324768E+03 -0.4629253E+03 -0.5056051E+03
       1.350        0.700        0.000        0.000  5  0.6175036E+03 -0.1308205E+03 -0.4036566E+03 -0.4673029E+03
       1.350        0.750        0.000        0.000  5  0.5422509E+03 -0.1289489E+03 -0.3408736E+03 -0.4217122E+03
       1.350        0.800        0.000        0.000  5  0.4659463E+03 -0.1253805E+03 -0.2697846E+03 -0.3798976E+03
       1.350        0.850        0.000        0.000  5  0.3971776E+03 -0.1159022E+03 -0.1735019E+03 -0.3572774E+03
       1.350        0.900        0.000        0.000  5  0.3740734E+03 -0.9123289E+02 -0.8048705E+01 -0.3739868E+03
       1.350        0.950        0.000        0.000  5  0.6066270E+03 -0.5267784E+02  0.3677955E+03 -0.4824135E+03
       1.350        1.000        0.000        0.000  5  0.2548751E+04 -0.2919352E+02  0.2225002E+04 -0.1243181E+04
       1.350        1.050        0.000        0.000  5  0.2763155E+04  0.1690031E+03 -0.2712417E+04  0.5270888E+03
       1.350        1.100        0.000        0.000  5  0.1095759E+04  0.1756695E+03 -0.1092631E+04  0.8274047E+02
       1.350        1.150        0.000        0.000  5  0.6381230E+03 -0.1761041E+03 -0.6366484E+03 -0.4335635E+02
       1.350        1.200        0.000        0.000  5  0.2877804E+03 -0.1555718E+03 -0.2620183E+03 -0.1190125E+03
       1.350        1.250        0.000        0.000  5  0.5660823E+03 -0.2048551E+02  0.5302837E+03 -0.1981121E+03
       1.350        1.300        0.000        0.000  5  0.5421705E+04 -0.1757215E+03 -0.5406595E+04 -0.4044861E+03
       1.350        1.350        0.000        0.000  5  0.1431820E+04 -0.1732909E+03 -0.1422015E+04 -0.1672770E+03
       1.400        0.250        0.000        0.000  5  0.3591664E+03  0.1752602E+03 -0.3579381E+03  0.2967822E+02
       1.400        0.300        0.000        0.000  5  0.3784368E+03 -0.1624868E+03 -0.3608954E+03 -0.1138811E+03
       1.400        0.350        0.000        0.000  5  0.4294025E+03 -0.1481632E+03 -0.3648008E+03 -0.2265102E+03
       1.400        0.400        0.000        0.000  5  0.4843576E+03 -0.1390758E+03 -0.3659696E+03 -0.3172830E+03
       1.400        0.450        0.000        0.000  5  0.5296797E+03 -0.1328778E+03 -0.3604140E+03 -0.3881524E+03
       1.400        0.500        0.000        0.000  5  0.5575055E+03 -0.1282943E+03 -0.3454868E+03 -0.4375515E+03
       1.400        0.550        0.000        0.000  5  0.5632887E+03 -0.1248426E+03 -0.3218202E+03 -0.4623050E+03
       1.400        0.600        0.000        0.000  5  0.5463601E+03 -0.1224808E+03 -0.2934047E+03 -0.4608937E+03
       1.400        0.650        0.000        0.000  5  0.5099329E+03 -0.1212691E+03 -0.2646849E+03 -0.4358594E+03
       1.400        0.700        0.000        0.000  5  0.4588123E+03 -0.1211223E+03 -0.2371445E+03 -0.3927737E+03
       1.400        0.750        0.000        0.000  5  0.3969768E+03 -0.1216691E+03 -0.2084180E+03 -0.3378647E+03
       1.400        0.800        0.000        0.000  5  0.3261508E+03 -0.1218418E+03 -0.1720691E+03 -0.2770678E+03
       1.400        0.850        0.000        0.000  5  0.2432246E+03 -0.1181802E+03 -0.1148618E+03 -0.2143945E+03
       1.400        0.900        0.000        0.000  5  0.1482334E+03 -0.9376239E+02 -0.9726905E+01 -0.1479139E+03
       1.400        0.950        0.000        0.000  5  0.2324882E+03 -0.1495290E+02  0.2246158E+03 -0.5998776E+02
       1.400        1.000        0.000        0.000  5  0.1353207E+04  0.8129362E+01  0.1339609E+04  0.1913551E+03
       1.400        1.050        0.000        0.000  5  0.1512519E+04 -0.1582061E+03 -0.1404412E+04 -0.5615516E+03
       1.400        1.100        0.000        0.000  5  0.5489401E+03 -0.1497350E+03 -0.4741214E+03 -0.2766662E+03
       1.400        1.150        0.000        0.000  5  0.2844358E+03 -0.1198801E+03 -0.1417023E+03 -0.2466256E+03
       1.400        1.200        0.000        0.000  5  0.3510509E+03 -0.5405363E+02  0.2060766E+03 -0.2841992E+03
       1.400        1.250        0.000        0.000  5  0.1145097E+04 -0.2364093E+02  0.1048996E+04 -0.4591879E+03
       1.400        1.300        0.000        0.000  5  0.5557148E+04  0.1760474E+03 -0.5543931E+04  0.3830574E+03
       1.400        1.350        0.000        0.000  5  0.1101957E+04 -0.1748120E+03 -0.1097443E+04 -0.9964317E+02
       1.400        1.400        0.000        0.000  5  0.7453336E+03 -0.1652344E+03 -0.7207202E+03 -0.1899595E+03
       1.450        0.250        0.000        0.000  5  0.2958992E+03  0.1766253E+03 -0.2953861E+03  0.1741831E+02
       1.450        0.300        0.000        0.000  5  0.3350781E+03 -0.1569440E+03 -0.3083129E+03 -0.1312270E+03
       1.450        0.350        0.000        0.000  5  0.4129996E+03 -0.1426445E+03 -0.3282877E+03 -0.2505910E+03
       1.450        0.400        0.000        0.000  5  0.4944816E+03 -0.1348685E+03 -0.3488480E+03 -0.3504527E+03
       1.450        0.450        0.000        0.000  5  0.5645460E+03 -0.1299571E+03 -0.3625589E+03 -0.4327391E+03
       1.450        0.500        0.000        0.000  5  0.6132172E+03 -0.1263075E+03 -0.3630972E+03 -0.4941617E+03
       1.450        0.550        0.000        0.000  5  0.6327093E+03 -0.1234517E+03 -0.3487705E+03 -0.5279017E+03
       1.450        0.600        0.000        0.000  5  0.6199509E+03 -0.1215149E+03 -0.3240613E+03 -0.5285106E+03
       1.450        0.650        0.000        0.000  5  0.5783492E+03 -0.1207850E+03 -0.2960097E+03 -0.4968562E+03
       1.450        0.700        0.000        0.000  5  0.5150566E+03 -0.1213760E+03 -0.2681652E+03 -0.4397394E+03
       1.450        0.750        0.000        0.000  5  0.4361966E+03 -0.1230599E+03 -0.2379518E+03 -0.3655768E+03
       1.450        0.800        0.000        0.000  5  0.3429666E+03 -0.1250702E+03 -0.1970617E+03 -0.2807005E+03
       1.450        0.850        0.000        0.000  5  0.2273313E+03 -0.1253148E+03 -0.1314131E+03 -0.1854996E+03
       1.450        0.900        0.000        0.000  5  0.6979063E+02 -0.1048078E+03 -0.1783695E+02 -0.6747277E+02
       1.450        0.950        0.000        0.000  5  0.2438234E+03  0.3153011E+02  0.2078266E+03  0.1275066E+03
       1.450        1.000        0.000        0.000  5  0.1478270E+04  0.3767284E+02  0.1170070E+04  0.9034476E+03
       1.450        1.050        0.000        0.000  5  0.1556952E+04 -0.1286410E+03 -0.9722209E+03 -0.1216095E+04
       1.450        1.100        0.000        0.000  5  0.6067277E+03 -0.1109233E+03 -0.2166733E+03 -0.5667197E+03
       1.450        1.150        0.000        0.000  5  0.5341743E+03 -0.7857363E+02  0.1058244E+03 -0.5235870E+03
       1.450        1.200        0.000        0.000  5  0.8357036E+03 -0.5435580E+02  0.4870063E+03 -0.6791358E+03
       1.450        1.250        0.000        0.000  5  0.1980120E+04 -0.4187771E+02  0.1474340E+04 -0.1321815E+04
       1.450        1.300        0.000        0.000  5  0.7547030E+04  0.1541909E+03 -0.6794212E+04  0.3285779E+04
       1.450        1.350        0.000        0.000  5  0.1233515E+04  0.1675039E+03 -0.1204294E+04  0.2668988E+03
       1.450        1.400        0.000        0.000  5  0.7892193E+03 -0.1705355E+03 -0.7784761E+03 -0.1297769E+03
       1.450        1.450        0.000        0.000  5  0.9252556E+03 -0.1616890E+03 -0.8784053E+03 -0.2906923E+03
       1.500        0.250        0.000        0.000  5  0.1304929E+04  0.4318974E+02  0.9514119E+03  0.8931147E+03
       1.500        0.300        0.000        0.000  5  0.1171060E+04  0.2895714E+02  0.1024657E+04  0.5669749E+03
       1.500        0.350        0.000        0.000  5  0.1198008E+04  0.1674785E+02  0.1147191E+04  0.3452183E+03
       1.500        0.400        0.000        0.000  5  0.1311067E+04  0.9075236E+01  0.1294655E+04  0.2067962E+03
       1.500        0.450        0.000        0.000  5  0.1447480E+04  0.5701373E+01  0.1440320E+04  0.1437979E+03
       1.500        0.500        0.000        0.000  5  0.1559026E+04  0.5262463E+01  0.1552455E+04  0.1429911E+03
       1.500        0.550        0.000        0.000  5  0.1613712E+04  0.6330036E+01  0.1603874E+04  0.1779204E+03
       1.500        0.600        0.000        0.000  5  0.1600685E+04  0.7723195E+01  0.1586165E+04  0.2151119E+03
       1.500        0.650        0.000        0.000  5  0.1529389E+04  0.8708254E+01  0.1511759E+04  0.2315545E+03
       1.500        0.700        0.000        0.000  5  0.1417810E+04  0.9118781E+01  0.1399891E+04  0.2246969E+03
       1.500        0.750        0.000        0.000  5  0.1280923E+04  0.9268880E+01  0.1264198E+04  0.2063154E+03
       1.500        0.800        0.000        0.000  5  0.1129755E+04  0.9813160E+01  0.1113225E+04  0.1925508E+03
       1.500        0.850        0.000        0.000  5  0.9798678E+03  0.1191738E+02  0.9587481E+03  0.2023436E+03
       1.500        0.900        0.000        0.000  5  0.8701649E+03  0.1789174E+02  0.8280825E+03  0.2673316E+03
       1.500        0.950        0.000        0.000  5  0.9390215E+03  0.3087958E+02  0.8059132E+03  0.4819391E+03
       1.500        1.000        0.000        0.000  5  0.2279418E+04  0.4615241E+02  0.1579050E+04  0.1643883E+04
       1.500        1.050        0.000        0.000  5  0.1520118E+04 -0.1191236E+03 -0.7398351E+03 -0.1327932E+04
       1.500        1.100        0.000        0.000  5  0.1009566E+03  0.1696255E+03 -0.9930613E+02  0.1818045E+02
       1.500        1.150        0.000        0.000  5  0.9199485E+03  0.8196616E+02  0.1285699E+03  0.9109199E+03
       1.500        1.200        0.000        0.000  5  0.2375939E+04  0.8189404E+02  0.3350175E+03  0.2352201E+04
       1.500        1.250        0.000        0.000  5  0.6610891E+04  0.8446899E+02  0.6371862E+03  0.6580112E+04
       1.500        1.300        0.000        0.000  5  0.2739556E+05 -0.8387575E+02  0.2922690E+04 -0.2723921E+05
       1.500        1.350        0.000        0.000  5  0.4623283E+04 -0.7407841E+02  0.1268266E+04 -0.4445925E+04
       1.500        1.400        0.000        0.000  5  0.2702737E+04 -0.5374415E+02  0.1598377E+04 -0.2179445E+04
       1.500        1.450        0.000        0.000  5  0.2287578E+04 -0.3646565E+02  0.1839701E+04 -0.1359601E+04
       1.500        1.500        0.000        0.000  5  0.6004587E+04 -0.1691873E+02  0.5744699E+04 -0.1747424E+04
       0.250        0.250        0.000        0.000  6  0.1006506E-05 -0.8337759E+02  0.1160759E-06 -0.9997901E-06
       0.300        0.250        0.000        0.000  6  0.8785121E-05 -0.1000724E+03 -0.1536451E-05 -0.8649721E-05
       0.300        0.300        0.000        0.000  6  0.4643790E-04  0.9441820E+02 -0.3577382E-05  0.4629990E-04
       0.350        0.250        0.000        0.000  6  0.2568081E-04  0.9522676E+02 -0.2339465E-05  0.2557403E-04
       0.350        0.300        0.000        0.000  6  0.6388318E-04  0.9466439E+02 -0.5194932E-05  0.6367160E-04
       0.350        0.350        0.000        0.000  6  0.2596998E-04  0.9748329E+02 -0.3382255E-05  0.2574880E-04
       0.400        0.250        0.000        0.000  6  0.4126771E-04  0.9233078E+02 -0.1678300E-05  0.4123357E-04
       0.400        0.300        0.000        0.000  6  0.8364332E-04  0.9541192E+02 -0.7888857E-05  0.8327047E-04
       0.400        0.350        0.000        0.000  6  0.2008384E-04  0.9860881E+02 -0.3006300E-05  0.1985757E-04
       0.400        0.400        0.000        0.000  6  0.4497678E-05  0.1163235E+03 -0.1994445E-05  0.4031290E-05
       0.450        0.250        0.000        0.000  6  0.2919275E-04 -0.1109826E+03 -0.1045345E-04 -0.2725697E-04
       0.450        0.300        0.000        0.000  6  0.5288336E-04  0.1085093E+03 -0.1678830E-04  0.5014781E-04
       0.450        0.350        0.000        0.000  6  0.5388957E-05 -0.1527296E+03 -0.4789996E-05 -0.2469169E-05
       0.450        0.400        0.000        0.000  6  0.6661029E-05 -0.1046218E+03 -0.1681492E-05 -0.6445300E-05
       0.450        0.450        0.000        0.000  6  0.3220846E-05  0.1058883E+03 -0.8817493E-06  0.3097801E-05
       0.500        0.250        0.000        0.000  6  0.2930647E-04  0.1131587E+03 -0.1152561E-04  0.2694493E-04
       0.500        0.300        0.000        0.000  6  0.8846074E-04  0.1050836E+03 -0.2301993E-04  0.8541302E-04
       0.500        0.350        0.000        0.000  6  0.1754677E-04  0.1121913E+03 -0.6627432E-05  0.1624704E-04
       0.500        0.400        0.000        0.000  6  0.2823853E-05  0.1649478E+03 -0.2726965E-05  0.7333533E-06
       0.500        0.450        0.000        0.000  6  0.9381396E-05  0.1036103E+03 -0.2207606E-05  0.9117953E-05
       0.500        0.500        0.000        0.000  6  0.6111270E-05  0.1124521E+03 -0.2333961E-05  0.5648030E-05
       0.550        0.250        0.000        0.000  6  0.4430854E-04  0.9495813E+02 -0.3829489E-05  0.4414274E-04
       0.550        0.300        0.000        0.000  6  0.9449834E-04  0.1030803E+03 -0.2138656E-04  0.9204647E-04
       0.550        0.350        0.000        0.000  6  0.2162101E-04  0.9903436E+02 -0.3395081E-05  0.2135279E-04
       0.550        0.400        0.000        0.000  6  0.2587968E-05  0.9408165E+02 -0.1842067E-06  0.2581404E-05
       0.550        0.450        0.000        0.000  6  0.1173849E-04  0.9694231E+02 -0.1418832E-05  0.1165243E-04
       0.550        0.500        0.000        0.000  6  0.4025105E-05  0.1094875E+03 -0.1342781E-05  0.3794524E-05
       0.550        0.550        0.000        0.000  6  0.8390714E-06  0.1770924E+03 -0.8379913E-06  0.4256179E-07
       0.600        0.250        0.000        0.000  6  0.1126205E-03  0.9603667E+02 -0.1184373E-04  0.1119960E-03
